id,banco,red,ubicacion,barrio,comuna,anillo,distancia,cantidad_delitos,area_km2,densidad,base,densidad_relativa
40615,BBVA Banco Francés,BANELCO,AV. ALVEAR 1528,Retiro,Comuna 1,1,0-50 m,19.0,0.007841371226357887,2423.045593879504,2423.045593879504,1.0
40615,BBVA Banco Francés,BANELCO,AV. ALVEAR 1528,Retiro,Comuna 1,2,50-100 m,23.0,0.023524113679051644,977.7201519172061,2423.045593879504,0.4035087719302022
40615,BBVA Banco Francés,BANELCO,AV. ALVEAR 1528,Retiro,Comuna 1,3,100-150 m,15.0,0.03920685613180504,382.58614640187466,2423.045593879504,0.15789473684204242
40548,BBVA Banco Francés,BANELCO,AV ASAMBLEA 695,Parque Chacabuco,Comuna 7,1,0-50 m,48.0,0.007841371226357887,6121.378342432431,6121.378342432431,1.0
40548,BBVA Banco Francés,BANELCO,AV ASAMBLEA 695,Parque Chacabuco,Comuna 7,2,50-100 m,46.0,0.023524113679051644,1955.4403038344121,6121.378342432431,0.3194444444447434
40548,BBVA Banco Francés,BANELCO,AV ASAMBLEA 695,Parque Chacabuco,Comuna 7,3,100-150 m,38.0,0.03920685613180504,969.2182375514159,6121.378342432431,0.15833333333327032
39941,Banco Macro,BANELCO,AV. BELGRANO 1358,Monserrat,Comuna 1,1,0-50 m,31.0,0.007841371226357887,3953.3901794876115,3953.3901794876115,1.0
39941,Banco Macro,BANELCO,AV. BELGRANO 1358,Monserrat,Comuna 1,2,50-100 m,66.0,0.023524113679051644,2805.631740284157,3953.3901794876115,0.709677419355503
39941,Banco Macro,BANELCO,AV. BELGRANO 1358,Monserrat,Comuna 1,3,100-150 m,55.0,0.03920685613180504,1402.8158701402072,3953.3901794876115,0.35483870967727815
40402,Banco Supervielle,BANELCO,AV. BELGRANO 1783,Monserrat,Comuna 1,1,0-50 m,188.0,0.007841371226357887,23975.398507860355,23975.398507860355,1.0
40402,Banco Supervielle,BANELCO,AV. BELGRANO 1783,Monserrat,Comuna 1,2,50-100 m,103.0,0.023524113679051644,4378.485897716184,23975.398507860355,0.18262411347534824
40402,Banco Supervielle,BANELCO,AV. BELGRANO 1783,Monserrat,Comuna 1,3,100-150 m,119.0,0.03920685613180504,3035.1834281215392,23975.398507860355,0.12659574468080068
40634,BBVA Banco Francés,BANELCO,AV. BELGRANO 698,Monserrat,Comuna 1,1,0-50 m,80.0,0.007841371226357887,10202.297237387385,10202.297237387385,1.0
40634,BBVA Banco Francés,BANELCO,AV. BELGRANO 698,Monserrat,Comuna 1,2,50-100 m,38.0,0.023524113679051644,1615.3637292545145,10202.297237387385,0.1583333333334815
40634,BBVA Banco Francés,BANELCO,AV. BELGRANO 698,Monserrat,Comuna 1,3,100-150 m,88.0,0.03920685613180504,2244.5053922243314,10202.297237387385,0.21999999999991243
40108,Banco Santander Río,BANELCO,AV. BELGRANO 980,Monserrat,Comuna 1,1,0-50 m,13.0,0.007841371226357887,1657.87330107545,1657.87330107545,1.0
40108,Banco Santander Río,BANELCO,AV. BELGRANO 980,Monserrat,Comuna 1,2,50-100 m,15.0,0.023524113679051644,637.6435773373083,1657.87330107545,0.3846153846157446
40108,Banco Santander Río,BANELCO,AV. BELGRANO 980,Monserrat,Comuna 1,3,100-150 m,6.0,0.03920685613180504,153.03445856074987,1657.87330107545,0.09230769230765558
40755,Banco Galicia,BANELCO,AV. BELGRANO 992,Monserrat,Comuna 1,1,0-50 m,12.0,0.007841371226357887,1530.3445856081078,1530.3445856081078,1.0
40755,Banco Galicia,BANELCO,AV. BELGRANO 992,Monserrat,Comuna 1,2,50-100 m,18.0,0.023524113679051644,765.17229280477,1530.3445856081078,0.500000000000468
40755,Banco Galicia,BANELCO,AV. BELGRANO 992,Monserrat,Comuna 1,3,100-150 m,4.0,0.03920685613180504,102.02297237383324,1530.3445856081078,0.06666666666664013
40407,Banco Supervielle,BANELCO,AV. BOEDO 729,Boedo,Comuna 5,1,0-50 m,23.0,0.007841371226357887,2933.160455748873,2933.160455748873,1.0
40407,Banco Supervielle,BANELCO,AV. BOEDO 729,Boedo,Comuna 5,2,50-100 m,20.0,0.023524113679051644,850.1914364497444,2933.160455748873,0.2898550724640394
40407,Banco Supervielle,BANELCO,AV. BOEDO 729,Boedo,Comuna 5,3,100-150 m,7.0,0.03920685613180504,178.54020165420818,2933.160455748873,0.060869565217367076
40097,Banco Santander Río,BANELCO,AV. BOEDO 802,Boedo,Comuna 5,1,0-50 m,57.0,0.007841371226357887,7269.136781638512,7269.136781638512,1.0
40097,Banco Santander Río,BANELCO,AV. BOEDO 802,Boedo,Comuna 5,2,50-100 m,38.0,0.023524113679051644,1615.3637292545145,7269.136781638512,0.2222222222224302
40097,Banco Santander Río,BANELCO,AV. BOEDO 802,Boedo,Comuna 5,3,100-150 m,86.0,0.03920685613180504,2193.493906037415,7269.136781638512,0.3017543859647922
41202,HSBC Bank Argentina,BANELCO,AV. BRASIL 1199,Constitucion,Comuna 1,1,0-50 m,549.0,0.007841371226357887,70013.26479157092,70013.26479157092,1.0
41202,HSBC Bank Argentina,BANELCO,AV. BRASIL 1199,Constitucion,Comuna 1,2,50-100 m,525.0,0.023524113679051644,22317.525206805793,70013.26479157092,0.3187613843354532
41202,HSBC Bank Argentina,BANELCO,AV. BRASIL 1199,Constitucion,Comuna 1,3,100-150 m,1125.0,0.03920685613180504,28693.9609801406,70013.26479157092,0.4098360655736074
39798,Banco Itaú,BANELCO,AV. CABILDO 1000,Colegiales,Comuna 13,1,0-50 m,18.0,0.007841371226357887,2295.5168784121615,2295.5168784121615,1.0
39798,Banco Itaú,BANELCO,AV. CABILDO 1000,Colegiales,Comuna 13,2,50-100 m,9.0,0.023524113679051644,382.586146402385,2295.5168784121615,0.16666666666682264
39798,Banco Itaú,BANELCO,AV. CABILDO 1000,Colegiales,Comuna 13,3,100-150 m,7.0,0.03920685613180504,178.54020165420818,2295.5168784121615,0.07777777777774682
40306,Banco Santander Río,BANELCO,AV. CABILDO 1021,Palermo,Comuna 14,1,0-50 m,22.0,0.007841371226357887,2805.6317402815307,2805.6317402815307,1.0
40306,Banco Santander Río,BANELCO,AV. CABILDO 1021,Palermo,Comuna 14,2,50-100 m,11.0,0.023524113679051644,467.60529004735946,2805.6317402815307,0.16666666666682267
40306,Banco Santander Río,BANELCO,AV. CABILDO 1021,Palermo,Comuna 14,3,100-150 m,8.0,0.03920685613180504,204.04594474766648,2805.6317402815307,0.07272727272724379
39990,Banco Patagonia,BANELCO,AV. CABILDO 1159,Palermo,Comuna 14,1,0-50 m,30.0,0.007841371226357887,3825.861464020269,3825.861464020269,1.0
39990,Banco Patagonia,BANELCO,AV. CABILDO 1159,Palermo,Comuna 14,2,50-100 m,36.0,0.023524113679051644,1530.34458560954,3825.861464020269,0.4000000000003744
39990,Banco Patagonia,BANELCO,AV. CABILDO 1159,Palermo,Comuna 14,3,100-150 m,47.0,0.03920685613180504,1198.7699253925407,3825.861464020269,0.3133333333332087
40187,Banco Santander Río,BANELCO,AV. CABILDO 1741,Belgrano,Comuna 13,1,0-50 m,14.0,0.007841371226357887,1785.4020165427924,1785.4020165427924,1.0
40187,Banco Santander Río,BANELCO,AV. CABILDO 1741,Belgrano,Comuna 13,2,50-100 m,20.0,0.023524113679051644,850.1914364497444,1785.4020165427924,0.47619047619092186
40187,Banco Santander Río,BANELCO,AV. CABILDO 1741,Belgrano,Comuna 13,3,100-150 m,14.0,0.03920685613180504,357.08040330841635,1785.4020165427924,0.1999999999999204
41177,HSBC Bank Argentina,BANELCO,AV. CABILDO 1802,Belgrano,Comuna 13,1,0-50 m,105.0,0.007841371226357887,13390.515124070942,13390.515124070942,1.0
41177,HSBC Bank Argentina,BANELCO,AV. CABILDO 1802,Belgrano,Comuna 13,2,50-100 m,37.0,0.023524113679051644,1572.8541574320273,13390.515124070942,0.1174603174604274
41177,HSBC Bank Argentina,BANELCO,AV. CABILDO 1802,Belgrano,Comuna 13,3,100-150 m,9.0,0.03920685613180504,229.55168784112482,13390.515124070942,0.017142857142850323
40011,Banco Patagonia,BANELCO,AV. CABILDO 1939,Belgrano,Comuna 13,1,0-50 m,27.0,0.007841371226357887,3443.2753176182423,3443.2753176182423,1.0
40011,Banco Patagonia,BANELCO,AV. CABILDO 1939,Belgrano,Comuna 13,2,50-100 m,15.0,0.023524113679051644,637.6435773373083,3443.2753176182423,0.1851851851853585
40011,Banco Patagonia,BANELCO,AV. CABILDO 1939,Belgrano,Comuna 13,3,100-150 m,5.0,0.03920685613180504,127.52871546729156,3443.2753176182423,0.0370370370370223
39843,Banco Itaú,BANELCO,AV. CABILDO 2215,Belgrano,Comuna 13,1,0-50 m,176.0,0.007841371226357887,22445.053922252246,22445.053922252246,1.0
39843,Banco Itaú,BANELCO,AV. CABILDO 2215,Belgrano,Comuna 13,2,50-100 m,133.0,0.023524113679051644,5653.7730523908,22445.053922252246,0.25189393939417515
39843,Banco Itaú,BANELCO,AV. CABILDO 2215,Belgrano,Comuna 13,3,100-150 m,129.0,0.03920685613180504,3290.240859056122,22445.053922252246,0.14659090909085076
41135,HSBC Bank Argentina,BANELCO,AV CABILDO 2453,Belgrano,Comuna 13,1,0-50 m,66.0,0.007841371226357887,8416.895220844592,8416.895220844592,1.0
41135,HSBC Bank Argentina,BANELCO,AV CABILDO 2453,Belgrano,Comuna 13,2,50-100 m,19.0,0.023524113679051644,807.6818646272573,8416.895220844592,0.09595959595968578
41135,HSBC Bank Argentina,BANELCO,AV CABILDO 2453,Belgrano,Comuna 13,3,100-150 m,4.0,0.03920685613180504,102.02297237383324,8416.895220844592,0.012121212121207299
40360,Banco Santander Río,BANELCO,AV. CABILDO 2491,Belgrano,Comuna 13,1,0-50 m,159.0,0.007841371226357887,20277.06575930743,20277.06575930743,1.0
40360,Banco Santander Río,BANELCO,AV. CABILDO 2491,Belgrano,Comuna 13,2,50-100 m,65.0,0.023524113679051644,2763.1221684616694,20277.06575930743,0.13626834381564115
40360,Banco Santander Río,BANELCO,AV. CABILDO 2491,Belgrano,Comuna 13,3,100-150 m,228.0,0.03920685613180504,5815.3094253084955,20277.06575930743,0.28679245283007454
40262,Banco Santander Río,BANELCO,AV. CABILDO 2754,Belgrano,Comuna 13,1,0-50 m,49.0,0.007841371226357887,6248.9070578997735,6248.9070578997735,1.0
40262,Banco Santander Río,BANELCO,AV. CABILDO 2754,Belgrano,Comuna 13,2,50-100 m,26.0,0.023524113679051644,1105.2488673846678,6248.9070578997735,0.17687074829948526
40262,Banco Santander Río,BANELCO,AV. CABILDO 2754,Belgrano,Comuna 13,3,100-150 m,23.0,0.03920685613180504,586.6320911495412,6248.9070578997735,0.0938775510203708
41347,ICBC,BANELCO,Av. Cabildo 3223,Nuñez,Comuna 13,1,0-50 m,60.0,0.007841371226357887,7651.722928040538,7651.722928040538,1.0
41347,ICBC,BANELCO,Av. Cabildo 3223,Nuñez,Comuna 13,2,50-100 m,67.0,0.023524113679051644,2848.141312106644,7651.722928040538,0.3722222222225706
41347,ICBC,BANELCO,Av. Cabildo 3223,Nuñez,Comuna 13,3,100-150 m,34.0,0.03920685613180504,867.1952651775827,7651.722928040538,0.11333333333328824
40296,Banco Santander Río,BANELCO,AV. CABILDO 3349,Nuñez,Comuna 13,1,0-50 m,75.0,0.007841371226357887,9564.653660050673,9564.653660050673,1.0
40296,Banco Santander Río,BANELCO,AV. CABILDO 3349,Nuñez,Comuna 13,2,50-100 m,137.0,0.023524113679051644,5823.811339680749,9564.653660050673,0.6088888888894587
40296,Banco Santander Río,BANELCO,AV. CABILDO 3349,Nuñez,Comuna 13,3,100-150 m,86.0,0.03920685613180504,2193.493906037415,9564.653660050673,0.22933333333324207
40520,BBVA Banco Francés,BANELCO,AV.CABILDO 3622,Nuñez,Comuna 13,1,0-50 m,26.0,0.007841371226357887,3315.7466021509,3315.7466021509,1.0
40520,BBVA Banco Francés,BANELCO,AV.CABILDO 3622,Nuñez,Comuna 13,2,50-100 m,7.0,0.023524113679051644,297.56700275741053,3315.7466021509,0.08974358974367373
40520,BBVA Banco Francés,BANELCO,AV.CABILDO 3622,Nuñez,Comuna 13,3,100-150 m,31.0,0.03920685613180504,790.6780358972077,3315.7466021509,0.23846153846144358
39892,Banco Itaú,BANELCO,AV. CABILDO 3702,Saavedra,Comuna 12,1,0-50 m,17.0,0.007841371226357887,2167.988162944819,2167.988162944819,1.0
39892,Banco Itaú,BANELCO,AV. CABILDO 3702,Saavedra,Comuna 12,2,50-100 m,9.0,0.023524113679051644,382.586146402385,2167.988162944819,0.1764705882354593
39892,Banco Itaú,BANELCO,AV. CABILDO 3702,Saavedra,Comuna 12,3,100-150 m,69.0,0.03920685613180504,1759.8962734486236,2167.988162944819,0.81176470588203
40153,Banco Santander Río,BANELCO,AV. CABILDO 4664,Saavedra,Comuna 12,1,0-50 m,63.0,0.007841371226357887,8034.309074442565,8034.309074442565,1.0
40153,Banco Santander Río,BANELCO,AV. CABILDO 4664,Saavedra,Comuna 12,2,50-100 m,176.0,0.023524113679051644,7481.684640757751,8034.309074442565,0.9312169312178028
40153,Banco Santander Río,BANELCO,AV. CABILDO 4664,Saavedra,Comuna 12,3,100-150 m,94.0,0.03920685613180504,2397.5398507850814,8034.309074442565,0.29841269841257967
41228,ICBC,BANELCO,AV. CABILDO 745,Palermo,Comuna 14,1,0-50 m,76.0,0.007841371226357887,9692.182375518016,9692.182375518016,1.0
41228,ICBC,BANELCO,AV. CABILDO 745,Palermo,Comuna 14,2,50-100 m,6.0,0.023524113679051644,255.05743093492333,9692.182375518016,0.02631578947370884
41228,ICBC,BANELCO,AV. CABILDO 745,Palermo,Comuna 14,3,100-150 m,2.0,0.03920685613180504,51.01148618691662,9692.182375518016,0.005263157894734747
40370,Banco Santander Río,BANELCO,AV. CABILDO 769,Palermo,Comuna 14,1,0-50 m,288.0,0.007841371226357887,36728.270054594585,36728.270054594585,1.0
40370,Banco Santander Río,BANELCO,AV. CABILDO 769,Palermo,Comuna 14,2,50-100 m,28.0,0.023524113679051644,1190.2680110296421,36728.270054594585,0.032407407407437736
40370,Banco Santander Río,BANELCO,AV. CABILDO 769,Palermo,Comuna 14,3,100-150 m,14.0,0.03920685613180504,357.08040330841635,36728.270054594585,0.009722222222218352
41199,HSBC Bank Argentina,BANELCO,AV. CABILDO 867,Palermo,Comuna 14,1,0-50 m,56.0,0.007841371226357887,7141.608066171169,7141.608066171169,1.0
41199,HSBC Bank Argentina,BANELCO,AV. CABILDO 867,Palermo,Comuna 14,2,50-100 m,11.0,0.023524113679051644,467.60529004735946,7141.608066171169,0.06547619047625176
41199,HSBC Bank Argentina,BANELCO,AV. CABILDO 867,Palermo,Comuna 14,3,100-150 m,2.0,0.03920685613180504,51.01148618691662,7141.608066171169,0.007142857142854299
40792,Banco Galicia,BANELCO,AV. CABILDO 935,Palermo,Comuna 14,1,0-50 m,52.0,0.007841371226357887,6631.4932043018,6631.4932043018,1.0
40792,Banco Galicia,BANELCO,AV. CABILDO 935,Palermo,Comuna 14,2,50-100 m,13.0,0.023524113679051644,552.6244336923339,6631.4932043018,0.08333333333341134
40792,Banco Galicia,BANELCO,AV. CABILDO 935,Palermo,Comuna 14,3,100-150 m,6.0,0.03920685613180504,153.03445856074987,6631.4932043018,0.023076923076913895
40447,Banco Supervielle,BANELCO,AV. CALLAO 1021,Recoleta,Comuna 2,1,0-50 m,128.0,0.007841371226357887,16323.675579819816,16323.675579819816,1.0
40447,Banco Supervielle,BANELCO,AV. CALLAO 1021,Recoleta,Comuna 2,2,50-100 m,83.0,0.023524113679051644,3528.2944612664396,16323.675579819816,0.21614583333353565
40447,Banco Supervielle,BANELCO,AV. CALLAO 1021,Recoleta,Comuna 2,3,100-150 m,13.0,0.03920685613180504,331.57466021495804,16323.675579819816,0.020312499999991917
40029,Banco Patagonia,BANELCO,AV. CALLAO 1165,Recoleta,Comuna 2,1,0-50 m,8.0,0.007841371226357887,1020.2297237387385,1020.2297237387385,1.0
40029,Banco Patagonia,BANELCO,AV. CALLAO 1165,Recoleta,Comuna 2,2,50-100 m,367.0,0.023524113679051644,15601.012858852811,1020.2297237387385,15.29166666668098
40029,Banco Patagonia,BANELCO,AV. CALLAO 1165,Recoleta,Comuna 2,3,100-150 m,9.0,0.03920685613180504,229.55168784112482,1020.2297237387385,0.22499999999991047
40923,Banco Galicia,BANELCO,AV. CALLAO 1171,Recoleta,Comuna 2,1,0-50 m,74.0,0.007841371226357887,9437.124944583331,9437.124944583331,1.0
40923,Banco Galicia,BANELCO,AV. CALLAO 1171,Recoleta,Comuna 2,2,50-100 m,265.0,0.023524113679051644,11265.036532959113,9437.124944583331,1.1936936936948108
40923,Banco Galicia,BANELCO,AV. CALLAO 1171,Recoleta,Comuna 2,3,100-150 m,63.0,0.03920685613180504,1606.8618148878736,9437.124944583331,0.1702702702702025
39840,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,1,0-50 m,15.0,0.007841371226357887,1912.9307320101345,1912.9307320101345,1.0
39840,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,2,50-100 m,0.0,0.023524113679051644,0.0,1912.9307320101345,0.0
39840,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,3,100-150 m,1.0,0.03920685613180504,25.50574309345831,1912.9307320101345,0.013333333333328028
39788,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,1,0-50 m,32.0,0.007841371226357887,4080.918894954954,4080.918894954954,1.0
39788,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,2,50-100 m,26.0,0.023524113679051644,1105.2488673846678,4080.918894954954,0.27083333333358683
39788,Banco Itaú,BANELCO,AV. CALLAO 1270,Recoleta,Comuna 2,3,100-150 m,53.0,0.03920685613180504,1351.8043839532904,4080.918894954954,0.33124999999986815
39778,Banco Comafi,BANELCO,AV. CALLAO 1279,Recoleta,Comuna 2,1,0-50 m,104.0,0.007841371226357887,13262.9864086036,13262.9864086036,1.0
39778,Banco Comafi,BANELCO,AV. CALLAO 1279,Recoleta,Comuna 2,2,50-100 m,106.0,0.023524113679051644,4506.014613183645,13262.9864086036,0.3397435897439077
39778,Banco Comafi,BANELCO,AV. CALLAO 1279,Recoleta,Comuna 2,3,100-150 m,66.0,0.03920685613180504,1683.3790441682486,13262.9864086036,0.12692307692302643
40844,Banco Galicia,BANELCO,AV. CALLAO 141,San Nicolas,Comuna 1,1,0-50 m,42.0,0.007841371226357887,5356.206049628377,5356.206049628377,1.0
40844,Banco Galicia,BANELCO,AV. CALLAO 141,San Nicolas,Comuna 1,2,50-100 m,94.0,0.023524113679051644,3995.899751313799,5356.206049628377,0.7460317460324443
40844,Banco Galicia,BANELCO,AV. CALLAO 141,San Nicolas,Comuna 1,3,100-150 m,62.0,0.03920685613180504,1581.3560717944154,5356.206049628377,0.2952380952379778
40518,BBVA Banco Francés,BANELCO,AV. CALLAO 1499,Recoleta,Comuna 2,1,0-50 m,172.0,0.007841371226357887,21934.939060382876,21934.939060382876,1.0
40518,BBVA Banco Francés,BANELCO,AV. CALLAO 1499,Recoleta,Comuna 2,2,50-100 m,30.0,0.023524113679051644,1275.2871546746167,21934.939060382876,0.058139534883775344
40518,BBVA Banco Francés,BANELCO,AV. CALLAO 1499,Recoleta,Comuna 2,3,100-150 m,84.0,0.03920685613180504,2142.482419850498,21934.939060382876,0.09767441860461229
41121,HSBC Bank Argentina,BANELCO,AV. CALLAO 1631,Recoleta,Comuna 2,1,0-50 m,17.0,0.007841371226357887,2167.988162944819,2167.988162944819,1.0
41121,HSBC Bank Argentina,BANELCO,AV. CALLAO 1631,Recoleta,Comuna 2,2,50-100 m,22.0,0.023524113679051644,935.2105800947189,2167.988162944819,0.4313725490200116
41121,HSBC Bank Argentina,BANELCO,AV. CALLAO 1631,Recoleta,Comuna 2,3,100-150 m,47.0,0.03920685613180504,1198.7699253925407,2167.988162944819,0.5529411764703682
41345,ICBC,BANELCO,AV. CALLAO 1661,Recoleta,Comuna 2,1,0-50 m,6.0,0.007841371226357887,765.1722928040539,765.1722928040539,1.0
41345,ICBC,BANELCO,AV. CALLAO 1661,Recoleta,Comuna 2,2,50-100 m,11.0,0.023524113679051644,467.60529004735946,765.1722928040539,0.611111111111683
41345,ICBC,BANELCO,AV. CALLAO 1661,Recoleta,Comuna 2,3,100-150 m,35.0,0.03920685613180504,892.7010082710409,765.1722928040539,1.1666666666662024
39735,Banco Comafi,BANELCO,AV. CALLAO 169,San Nicolas,Comuna 1,1,0-50 m,61.0,0.007841371226357887,7779.2516435078805,7779.2516435078805,1.0
39735,Banco Comafi,BANELCO,AV. CALLAO 169,San Nicolas,Comuna 1,2,50-100 m,61.0,0.023524113679051644,2593.083881171721,7779.2516435078805,0.33333333333364534
39735,Banco Comafi,BANELCO,AV. CALLAO 169,San Nicolas,Comuna 1,3,100-150 m,98.0,0.03920685613180504,2499.5628231589144,7779.2516435078805,0.32131147540970817
40209,Banco Santander Río,BANELCO,AV CALLAO 1690,Recoleta,Comuna 2,1,0-50 m,65.0,0.007841371226357887,8289.36650537725,8289.36650537725,1.0
40209,Banco Santander Río,BANELCO,AV CALLAO 1690,Recoleta,Comuna 2,2,50-100 m,53.0,0.023524113679051644,2253.0073065918227,8289.36650537725,0.2717948717951262
40209,Banco Santander Río,BANELCO,AV CALLAO 1690,Recoleta,Comuna 2,3,100-150 m,40.0,0.03920685613180504,1020.2297237383325,8289.36650537725,0.12307692307687411
40202,Banco Santander Río,BANELCO,AV. CALLAO 1833,Recoleta,Comuna 2,1,0-50 m,7.0,0.007841371226357887,892.7010082713962,892.7010082713962,1.0
40202,Banco Santander Río,BANELCO,AV. CALLAO 1833,Recoleta,Comuna 2,2,50-100 m,28.0,0.023524113679051644,1190.2680110296421,892.7010082713962,1.3333333333345811
40202,Banco Santander Río,BANELCO,AV. CALLAO 1833,Recoleta,Comuna 2,3,100-150 m,44.0,0.03920685613180504,1122.2526961121657,892.7010082713962,1.2571428571423569
40404,Banco Supervielle,BANELCO,AV. CALLAO 1991,Recoleta,Comuna 2,1,0-50 m,57.0,0.007841371226357887,7269.136781638512,7269.136781638512,1.0
40404,Banco Supervielle,BANELCO,AV. CALLAO 1991,Recoleta,Comuna 2,2,50-100 m,41.0,0.023524113679051644,1742.892444721976,7269.136781638512,0.23976608187156942
40404,Banco Supervielle,BANELCO,AV. CALLAO 1991,Recoleta,Comuna 2,3,100-150 m,77.0,0.03920685613180504,1963.94221819629,7269.136781638512,0.2701754385963837
40556,BBVA Banco Francés,BANELCO,AV.CALLAO 257,San Nicolas,Comuna 1,1,0-50 m,11.0,0.007841371226357887,1402.8158701407654,1402.8158701407654,1.0
40556,BBVA Banco Francés,BANELCO,AV.CALLAO 257,San Nicolas,Comuna 1,2,50-100 m,8.0,0.023524113679051644,340.0765745798978,1402.8158701407654,0.24242424242446933
40556,BBVA Banco Francés,BANELCO,AV.CALLAO 257,San Nicolas,Comuna 1,3,100-150 m,12.0,0.03920685613180504,306.06891712149974,1402.8158701407654,0.21818181818173135
39919,Banco Macro,BANELCO,AV. CALLAO 264,Balvanera,Comuna 3,1,0-50 m,19.0,0.007841371226357887,2423.045593879504,2423.045593879504,1.0
39919,Banco Macro,BANELCO,AV. CALLAO 264,Balvanera,Comuna 3,2,50-100 m,8.0,0.023524113679051644,340.0765745798978,2423.045593879504,0.14035087719311382
39919,Banco Macro,BANELCO,AV. CALLAO 264,Balvanera,Comuna 3,3,100-150 m,3.0,0.03920685613180504,76.51722928037493,2423.045593879504,0.03157894736840849
40036,Banco Patagonia,BANELCO,AV. CALLAO 273,San Nicolas,Comuna 1,1,0-50 m,31.0,0.007841371226357887,3953.3901794876115,3953.3901794876115,1.0
40036,Banco Patagonia,BANELCO,AV. CALLAO 273,San Nicolas,Comuna 1,2,50-100 m,67.0,0.023524113679051644,2848.141312106644,3953.3901794876115,0.720430107527556
40036,Banco Patagonia,BANELCO,AV. CALLAO 273,San Nicolas,Comuna 1,3,100-150 m,109.0,0.03920685613180504,2780.125997186956,3953.3901794876115,0.703225806451333
40276,Banco Santander Río,BANELCO,AV. CALLAO 349,San Nicolas,Comuna 1,1,0-50 m,112.0,0.007841371226357887,14283.216132342339,14283.216132342339,1.0
40276,Banco Santander Río,BANELCO,AV. CALLAO 349,San Nicolas,Comuna 1,2,50-100 m,17.0,0.023524113679051644,722.6627209822827,14283.216132342339,0.05059523809528545
40276,Banco Santander Río,BANELCO,AV. CALLAO 349,San Nicolas,Comuna 1,3,100-150 m,58.0,0.03920685613180504,1479.3330994205821,14283.216132342339,0.10357142857138736
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,1,0-50 m,91.0,0.007841371226357887,11605.11310752815,11605.11310752815,1.0
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,2,50-100 m,61.0,0.023524113679051644,2593.083881171721,11605.11310752815,0.2234432234434326
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,3,100-150 m,18.0,0.03920685613180504,459.10337568224963,11605.11310752815,0.03956043956042382
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,1,0-50 m,22.0,0.007841371226357887,2805.6317402815307,2805.6317402815307,1.0
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,2,50-100 m,25.0,0.023524113679051644,1062.7392955621806,2805.6317402815307,0.37878787878823333
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,3,100-150 m,95.0,0.03920685613180504,2423.0455938785394,2805.6317402815307,0.8636363636360199
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,1,0-50 m,5.0,0.007841371226357887,637.6435773367116,637.6435773367116,1.0
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,2,50-100 m,8.0,0.023524113679051644,340.0765745798978,637.6435773367116,0.5333333333338325
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,3,100-150 m,2.0,0.03920685613180504,51.01148618691662,637.6435773367116,0.07999999999996815
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,1,0-50 m,8.0,0.007841371226357887,1020.2297237387385,1020.2297237387385,1.0
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,2,50-100 m,72.0,0.023524113679051644,3060.68917121908,1020.2297237387385,3.000000000002808
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,3,100-150 m,44.0,0.03920685613180504,1122.2526961121657,1020.2297237387385,1.0999999999995622
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,1,0-50 m,27.0,0.007841371226357887,3443.2753176182423,3443.2753176182423,1.0
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,2,50-100 m,22.0,0.023524113679051644,935.2105800947189,3443.2753176182423,0.27160493827185916
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,3,100-150 m,87.0,0.03920685613180504,2218.999649130873,3443.2753176182423,0.6444444444441879
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,1,0-50 m,145.0,0.007841371226357887,18491.663742764635,18491.663742764635,1.0
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,2,50-100 m,36.0,0.023524113679051644,1530.34458560954,18491.663742764635,0.08275862068973262
