id,banco,red,ubicacion,barrio,comuna,anillo,distancia,radio_in,radio_out,cantidad_delitos,area_m2,area_km2,densidad_delitos_km2,densidad_anillo_1,densidad_relativa_a1
40276,Banco Santander Río,BANELCO,AV. CALLAO 349,San Nicolas,Comuna 1,3,600-900 m,600,900,14518,1411446.8207453075,1.4114468207453075,10285.899395298395,16330.760508451382,0.6298481561820288
40276,Banco Santander Río,BANELCO,AV. CALLAO 349,San Nicolas,Comuna 1,4,900-1200 m,900,1200,17037,1976025.5490442794,1.9760255490442793,8621.852084979408,16330.760508451382,0.5279516578862011
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,1,0-300 m,0,300,1346,282289.36414897913,0.28228936414897915,4768.156972749579,4768.156972749579,1.0
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,2,300-600 m,300,600,2966,846868.092447653,0.8468680924476529,3502.3163895897237,4768.156972749579,0.734522040613545
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,3,600-900 m,600,900,4209,1411446.8207453075,1.4114468207453075,2982.046463342812,4768.156972749579,0.6254086181276036
40335,Banco Santander Río,BANELCO,AV. CASEROS 2795,Parque Patricios,Comuna 4,4,900-1200 m,900,1200,5676,1976025.5490442794,1.9760255490442793,2872.4324959994788,4768.156972749579,0.6024198683926879
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,1,0-300 m,0,300,574,282289.36414897913,0.28228936414897915,2033.3745188397165,2033.3745188397165,1.0
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,2,300-600 m,300,600,1641,846868.092447653,0.8468680924476529,1937.727982237605,2033.3745188397165,0.9529616724730625
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,3,600-900 m,600,900,4602,1411446.8207453075,1.4114468207453075,3260.4841587796677,2033.3745188397165,1.6034843205570237
40874,Banco Galicia,BANELCO,AV. CENTENERA 2933,Nueva Pompeya,Comuna 4,4,900-1200 m,900,1200,7312,1976025.5490442794,1.9760255490442793,3700.3570138738883,2033.3745188397165,1.8198108511684237
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,1,0-300 m,0,300,776,282289.36414897913,0.28228936414897915,2748.952311184007,2748.952311184007,1.0
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,2,300-600 m,300,600,1564,846868.092447653,0.8468680924476529,1846.8047313952554,2748.952311184007,0.6718213058413568
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,3,600-900 m,600,900,2357,1411446.8207453075,1.4114468207453075,1669.9176797574264,2748.952311184007,0.6074742268039465
40184,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,4,900-1200 m,900,1200,2366,1976025.5490442794,1.9760255490442793,1197.3529396643353,2748.952311184007,0.43556701030896416
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,1,0-300 m,0,300,776,282289.36414897913,0.28228936414897915,2748.952311184007,2748.952311184007,1.0
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,2,300-600 m,300,600,1564,846868.092447653,0.8468680924476529,1846.8047313952554,2748.952311184007,0.6718213058413568
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,3,600-900 m,600,900,2357,1411446.8207453075,1.4114468207453075,1669.9176797574264,2748.952311184007,0.6074742268039465
40300,Banco Santander Río,BANELCO,AV. CONSTITUYENTES 5847,Villa Urquiza,Comuna 12,4,900-1200 m,900,1200,2366,1976025.5490442794,1.9760255490442793,1197.3529396643353,2748.952311184007,0.43556701030896416
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,1,0-300 m,0,300,1876,282289.36414897913,0.28228936414897915,6645.663061573708,6645.663061573708,1.0
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,2,300-600 m,300,600,7487,846868.092447653,0.8468680924476529,8840.810117619103,6645.663061573708,1.330312722102643
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,3,600-900 m,600,900,17514,1411446.8207453075,1.4114468207453075,12408.544014964602,6645.663061573708,1.867164179103933
40176,Banco Santander Río,BANELCO,AV. CORDOBA 1299,Retiro,Comuna 1,4,900-1200 m,900,1200,19926,1976025.5490442794,1.9760255490442793,10083.87771587132,6645.663061573708,1.5173621687470018
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,1,0-300 m,0,300,2091,282289.36414897913,0.28228936414897915,7407.292890058968,7407.292890058968,1.0
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,2,300-600 m,300,600,7062,846868.092447653,0.8468680924476529,8338.961005826914,7407.292890058968,1.1257771401233911
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,3,600-900 m,600,900,17628,1411446.8207453075,1.4114468207453075,12489.312201427201,7407.292890058968,1.6860832137728223
39950,Banco Macro,BANELCO,AV. CORDOBA 1315,Retiro,Comuna 1,4,900-1200 m,900,1200,19505,1976025.5490442794,1.9760255490442793,9870.82379042809,7407.292890058968,1.332581813212129
40774,Banco Galicia,BANELCO,AV. CORDOBA 1428,San Nicolas,Comuna 1,1,0-300 m,0,300,2170,282289.36414897913,0.28228936414897915,7687.147571223319,7687.147571223319,1.0
40774,Banco Galicia,BANELCO,AV. CORDOBA 1428,San Nicolas,Comuna 1,2,300-600 m,300,600,7087,846868.092447653,0.8468680924476529,8368.48154181469,7687.147571223319,1.0886328725029204
40774,Banco Galicia,BANELCO,AV. CORDOBA 1428,San Nicolas,Comuna 1,3,600-900 m,600,900,17666,1411446.8207453075,1.4114468207453075,12516.234930248067,7687.147571223319,1.6282027649764834
40774,Banco Galicia,BANELCO,AV. CORDOBA 1428,San Nicolas,Comuna 1,4,900-1200 m,900,1200,19253,1976025.5490442794,1.9760255490442793,9743.295074960883,7687.147571223319,1.2674786043440496
39938,Banco Macro,BANELCO,AV. CORDOBA 1674,San Nicolas,Comuna 1,1,0-300 m,0,300,2896,282289.36414897913,0.28228936414897915,10258.976666480521,10258.976666480521,1.0
39938,Banco Macro,BANELCO,AV. CORDOBA 1674,San Nicolas,Comuna 1,2,300-600 m,300,600,7177,846868.092447653,0.8468680924476529,8474.755471370683,10258.976666480521,0.8260819521171658
39938,Banco Macro,BANELCO,AV. CORDOBA 1674,San Nicolas,Comuna 1,3,600-900 m,600,900,15948,1411446.8207453075,1.4114468207453075,11299.044190399421,10258.976666480521,1.101381215469292
39938,Banco Macro,BANELCO,AV. CORDOBA 1674,San Nicolas,Comuna 1,4,900-1200 m,900,1200,17703,1976025.5490442794,1.9760255490442793,8958.892261571313,10258.976666480521,0.8732734806623534
40761,Banco Galicia,BANELCO,AV. CORDOBA 2090,Balvanera,Comuna 3,1,0-300 m,0,300,2643,282289.36414897913,0.28228936414897915,9362.73319389089,9362.73319389089,1.0
40761,Banco Galicia,BANELCO,AV. CORDOBA 2090,Balvanera,Comuna 3,2,300-600 m,300,600,7619,846868.092447653,0.8468680924476529,8996.67854763456,9362.73319389089,0.96090301425067
40761,Banco Galicia,BANELCO,AV. CORDOBA 2090,Balvanera,Comuna 3,3,600-900 m,600,900,16077,1411446.8207453075,1.4114468207453075,11390.439769817625,9362.73319389089,1.216572077184662
40761,Banco Galicia,BANELCO,AV. CORDOBA 2090,Balvanera,Comuna 3,4,900-1200 m,900,1200,21020,1976025.5490442794,1.9760255490442793,10637.51428222499,9362.73319389089,1.1361548024422916
40012,Banco Patagonia,BANELCO,AV. CORDOBA 2240,Balvanera,Comuna 3,1,0-300 m,0,300,2836,282289.36414897913,0.28228936414897915,10046.428807368355,10046.428807368355,1.0
40012,Banco Patagonia,BANELCO,AV. CORDOBA 2240,Balvanera,Comuna 3,2,300-600 m,300,600,7085,846868.092447653,0.8468680924476529,8366.119898935667,10046.428807368355,0.8327456511511535
40012,Banco Patagonia,BANELCO,AV. CORDOBA 2240,Balvanera,Comuna 3,3,600-900 m,600,900,17891,1411446.8207453075,1.4114468207453075,12675.645824582145,10046.428807368355,1.261706629054639
40012,Banco Patagonia,BANELCO,AV. CORDOBA 2240,Balvanera,Comuna 3,4,900-1200 m,900,1200,20347,1976025.5490442794,1.9760255490442793,10296.931641314552,10046.428807368355,1.024934515413325
40217,Banco Santander Río,BANELCO,AV. CORDOBA  2282,Balvanera,Comuna 3,1,0-300 m,0,300,2761,282289.36414897913,0.28228936414897915,9780.743983478149,9780.743983478149,1.0
40217,Banco Santander Río,BANELCO,AV. CORDOBA  2282,Balvanera,Comuna 3,2,300-600 m,300,600,7357,846868.092447653,0.8468680924476529,8687.30333048267,9780.743983478149,0.8882047567299027
40217,Banco Santander Río,BANELCO,AV. CORDOBA  2282,Balvanera,Comuna 3,3,600-900 m,600,900,17544,1411446.8207453075,1.4114468207453075,12429.798800875811,9780.743983478149,1.2708438971383471
40217,Banco Santander Río,BANELCO,AV. CORDOBA  2282,Balvanera,Comuna 3,4,900-1200 m,900,1200,20521,1976025.5490442794,1.9760255490442793,10384.987182946672,9780.743983478149,1.0617788585908419
39954,Banco Macro,BANELCO,AV. CORDOBA 2571/81,Recoleta,Comuna 2,1,0-300 m,0,300,3209,282289.36414897913,0.28228936414897915,11367.767998182318,11367.767998182318,1.0
39954,Banco Macro,BANELCO,AV. CORDOBA 2571/81,Recoleta,Comuna 2,2,300-600 m,300,600,8466,846868.092447653,0.8468680924476529,9996.834306900404,11367.767998182318,0.8794016827664741
39954,Banco Macro,BANELCO,AV. CORDOBA 2571/81,Recoleta,Comuna 2,3,600-900 m,600,900,15743,1411446.8207453075,1.4114468207453075,11153.803153339484,11367.767998182318,0.9811779370517548
39954,Banco Macro,BANELCO,AV. CORDOBA 2571/81,Recoleta,Comuna 2,4,900-1200 m,900,1200,21574,1976025.5490442794,1.9760255490442793,10917.875029720359,11367.767998182318,0.960423808039195
40862,Banco Galicia,BANELCO,AV. CORDOBA 3227,Recoleta,Comuna 2,1,0-300 m,0,300,2349,282289.36414897913,0.28228936414897915,8321.248684241278,8321.248684241278,1.0
40862,Banco Galicia,BANELCO,AV. CORDOBA 3227,Recoleta,Comuna 2,2,300-600 m,300,600,6123,846868.092447653,0.8468680924476529,7230.169674126054,8321.248684241278,0.868880374626767
40862,Banco Galicia,BANELCO,AV. CORDOBA 3227,Recoleta,Comuna 2,3,600-900 m,600,900,14373,1411446.8207453075,1.4114468207453075,10183.167930060878,8321.248684241278,1.2237547892716738
40862,Banco Galicia,BANELCO,AV. CORDOBA 3227,Recoleta,Comuna 2,4,900-1200 m,900,1200,21635,1976025.5490442794,1.9760255490442793,10948.745075924722,8321.248684241278,1.3157574651818036
40466,Banco Supervielle,BANELCO,AV. CORDOBA 331,Retiro,Comuna 1,1,0-300 m,0,300,2405,282289.36414897913,0.28228936414897915,8519.6266860793,8519.6266860793,1.0
40466,Banco Supervielle,BANELCO,AV. CORDOBA 331,Retiro,Comuna 1,2,300-600 m,300,600,5603,846868.092447653,0.8468680924476529,6616.142525580317,8519.6266860793,0.7765765765759204
40466,Banco Supervielle,BANELCO,AV. CORDOBA 331,Retiro,Comuna 1,3,600-900 m,600,900,10366,1411446.8207453075,1.4114468207453075,7344.237025186882,8519.6266860793,0.8620374220371705
40466,Banco Supervielle,BANELCO,AV. CORDOBA 331,Retiro,Comuna 1,4,900-1200 m,900,1200,11141,1976025.5490442794,1.9760255490442793,5638.084996111733,8519.6266860793,0.6617760617755845
40930,Banco Galicia,BANELCO,AV. CORDOBA 3710,Almagro,Comuna 5,1,0-300 m,0,300,2674,282289.36414897913,0.28228936414897915,9472.549587765508,9472.549587765508,1.0
40930,Banco Galicia,BANELCO,AV. CORDOBA 3710,Almagro,Comuna 5,2,300-600 m,300,600,6256,846868.092447653,0.8468680924476529,7387.218925581022,9472.549587765508,0.7798553976557859
40930,Banco Galicia,BANELCO,AV. CORDOBA 3710,Almagro,Comuna 5,3,600-900 m,600,900,10158,1411446.8207453075,1.4114468207453075,7196.870509535825,9472.549587765508,0.759760658189756
40930,Banco Galicia,BANELCO,AV. CORDOBA 3710,Almagro,Comuna 5,4,900-1200 m,900,1200,15883,1976025.5490442794,1.9760255490442793,8037.851538752594,9472.549587765508,0.8485415108445638
40554,BBVA Banco Francés,BANELCO,AV. CORDOBA 4675,Palermo,Comuna 14,1,0-300 m,0,300,2085,282289.36414897913,0.28228936414897915,7386.03810414775,7386.03810414775,1.0
40554,BBVA Banco Francés,BANELCO,AV. CORDOBA 4675,Palermo,Comuna 14,2,300-600 m,300,600,5110,846868.092447653,0.8468680924476529,6033.997555901378,7386.03810414775,0.8169464428450333
40554,BBVA Banco Francés,BANELCO,AV. CORDOBA 4675,Palermo,Comuna 14,3,600-900 m,600,900,10083,1411446.8207453075,1.4114468207453075,7143.733544757798,7386.03810414775,0.9671942446040345
40554,BBVA Banco Francés,BANELCO,AV. CORDOBA 4675,Palermo,Comuna 14,4,900-1200 m,900,1200,12743,1976025.5490442794,1.9760255490442793,6448.8032587246935,7386.03810414775,0.8731072285022823
40321,Banco Santander Río,BANELCO,AV. CORDOBA 5030,Villa Crespo,Comuna 15,1,0-300 m,0,300,1784,282289.36414897913,0.28228936414897915,6319.756344268387,6319.756344268387,1.0
40321,Banco Santander Río,BANELCO,AV. CORDOBA 5030,Villa Crespo,Comuna 15,2,300-600 m,300,600,5023,846868.092447653,0.8468680924476529,5931.2660906639185,6319.756344268387,0.9385276532129591
40321,Banco Santander Río,BANELCO,AV. CORDOBA 5030,Villa Crespo,Comuna 15,3,600-900 m,600,900,10791,1411446.8207453075,1.4114468207453075,7645.3464922623625,6319.756344268387,1.2097533632283468
40321,Banco Santander Río,BANELCO,AV. CORDOBA 5030,Villa Crespo,Comuna 15,4,900-1200 m,900,1200,11603,1976025.5490442794,1.9760255490442793,5871.8876411349465,6319.756344268387,0.9291319666873504
41205,HSBC Bank Argentina,BANELCO,AV. CORDOBA 544,San Nicolas,Comuna 1,1,0-300 m,0,300,3372,282289.36414897913,0.28228936414897915,11945.1896821037,11945.1896821037,1.0
41205,HSBC Bank Argentina,BANELCO,AV. CORDOBA 544,San Nicolas,Comuna 1,2,300-600 m,300,600,8259,846868.092447653,0.8468680924476529,9752.40426892162,11945.1896821037,0.8164294187418962
41205,HSBC Bank Argentina,BANELCO,AV. CORDOBA 544,San Nicolas,Comuna 1,3,600-900 m,600,900,12591,1411446.8207453075,1.4114468207453075,8920.633646934983,11945.1896821037,0.7467971530246931
41205,HSBC Bank Argentina,BANELCO,AV. CORDOBA 544,San Nicolas,Comuna 1,4,900-1200 m,900,1200,14701,1976025.5490442794,1.9760255490442793,7439.681135251645,11945.1896821037,0.6228181664120231
41337,ICBC,BANELCO,AV. CORDOBA 633,Retiro,Comuna 1,1,0-300 m,0,300,3078,282289.36414897913,0.28228936414897915,10903.705172454089,10903.705172454089,1.0
41337,ICBC,BANELCO,AV. CORDOBA 633,Retiro,Comuna 1,2,300-600 m,300,600,8914,846868.092447653,0.8468680924476529,10525.842311801347,10903.705172454089,0.9653454624206703
41337,ICBC,BANELCO,AV. CORDOBA 633,Retiro,Comuna 1,3,600-900 m,600,900,14249,1411446.8207453075,1.4114468207453075,10095.314814961208,10903.705172454089,0.9258609486676961
41337,ICBC,BANELCO,AV. CORDOBA 633,Retiro,Comuna 1,4,900-1200 m,900,1200,14628,1976025.5490442794,1.9760255490442793,7402.738293072653,10903.705172454089,0.6789195210242945
39756,Banco Comafi,BANELCO,AV.CORDOBA 669,Retiro,Comuna 1,1,0-300 m,0,300,3107,282289.36414897913,0.28228936414897915,11006.436637691637,11006.436637691637,1.0
39756,Banco Comafi,BANELCO,AV.CORDOBA 669,Retiro,Comuna 1,2,300-600 m,300,600,9127,846868.092447653,0.8468680924476529,10777.357278417197,11006.436637691637,0.9791867825332355
39756,Banco Comafi,BANELCO,AV.CORDOBA 669,Retiro,Comuna 1,3,600-900 m,600,900,15532,1411446.8207453075,1.4114468207453075,11004.311159097304,11006.436637691637,0.9998068876727046
39756,Banco Comafi,BANELCO,AV.CORDOBA 669,Retiro,Comuna 1,4,900-1200 m,900,1200,13982,1976025.5490442794,1.9760255490442793,7075.81944310513,11006.436637691637,0.6428801324194177
40757,Banco Galicia,BANELCO,AV. CORDOBA 699,Retiro,Comuna 1,1,0-300 m,0,300,3121,282289.36414897913,0.28228936414897915,11056.031138151142,11056.031138151142,1.0
40757,Banco Galicia,BANELCO,AV. CORDOBA 699,Retiro,Comuna 1,2,300-600 m,300,600,9206,846868.092447653,0.8468680924476529,10870.642172138569,11056.031138151142,0.9832318701262653
40757,Banco Galicia,BANELCO,AV. CORDOBA 699,Retiro,Comuna 1,3,600-900 m,600,900,16596,1411446.8207453075,1.4114468207453075,11758.147566081565,11056.031138151142,1.0635052867667516
40757,Banco Galicia,BANELCO,AV. CORDOBA 699,Retiro,Comuna 1,4,900-1200 m,900,1200,13009,1976025.5490442794,1.9760255490442793,6583.416902828968,11056.031138151142,0.5954593308001381
41134,HSBC Bank Argentina,BANELCO,AV. CORDOBA 899,Retiro,Comuna 1,1,0-300 m,0,300,2177,282289.36414897913,0.28228936414897915,7711.944821453071,7711.944821453071,1.0
41134,HSBC Bank Argentina,BANELCO,AV. CORDOBA 899,Retiro,Comuna 1,2,300-600 m,300,600,9834,846868.092447653,0.8468680924476529,11612.198036151498,7711.944821453071,1.5057418465765875
41134,HSBC Bank Argentina,BANELCO,AV. CORDOBA 899,Retiro,Comuna 1,3,600-900 m,600,900,17824,1411446.8207453075,1.4114468207453075,12628.176802713775,7711.944821453071,1.6374827744597886
41134,HSBC Bank Argentina,BANELCO,AV. CORDOBA 899,Retiro,Comuna 1,4,900-1200 m,900,1200,15559,1976025.5490442794,1.9760255490442793,7873.886047437613,7711.944821453071,1.0209987531982925
40909,Banco Galicia,BANELCO,AV. CORONEL DIAZ 1854,Palermo,Comuna 14,1,0-300 m,0,300,4033,282289.36414897913,0.28228936414897915,14286.758596656056,14286.758596656056,1.0
40909,Banco Galicia,BANELCO,AV. CORONEL DIAZ 1854,Palermo,Comuna 14,2,300-600 m,300,600,6772,846868.092447653,0.8468680924476529,7996.522788368715,14286.758596656056,0.5597156789812612
40909,Banco Galicia,BANELCO,AV. CORONEL DIAZ 1854,Palermo,Comuna 14,3,600-900 m,600,900,9080,1411446.8207453075,1.4114468207453075,6433.115202459666,14286.758596656056,0.45028514753272264
40909,Banco Galicia,BANELCO,AV. CORONEL DIAZ 1854,Palermo,Comuna 14,4,900-1200 m,900,1200,14419,1976025.5490442794,1.9760255490442793,7296.970429847866,14286.758596656056,0.5107505933190323
40677,BBVA Banco Francés,BANELCO,AV. CORONEL DIAZ 2257,Recoleta,Comuna 2,1,0-300 m,0,300,1282,282289.36414897913,0.28228936414897915,4541.439256363269,4541.439256363269,1.0
40677,BBVA Banco Francés,BANELCO,AV. CORONEL DIAZ 2257,Recoleta,Comuna 2,2,300-600 m,300,600,7108,846868.092447653,0.8468680924476529,8393.278792044423,4541.439256363269,1.8481539261554851
40677,BBVA Banco Francés,BANELCO,AV. CORONEL DIAZ 2257,Recoleta,Comuna 2,3,600-900 m,600,900,9727,1411446.8207453075,1.4114468207453075,6891.510085278102,4541.439256363269,1.5174726989075138
40677,BBVA Banco Francés,BANELCO,AV. CORONEL DIAZ 2257,Recoleta,Comuna 2,4,900-1200 m,900,1200,12093,1976025.5490442794,1.9760255490442793,6119.860143432294,4541.439256363269,1.3475596166694093
40569,BBVA Banco Francés,BANELCO,AV. CORRIENTES 1102,San Nicolas,Comuna 1,1,0-300 m,0,300,6536,282289.36414897913,0.28228936414897915,23153.546785951894,23153.546785951894,1.0
40569,BBVA Banco Francés,BANELCO,AV. CORRIENTES 1102,San Nicolas,Comuna 1,2,300-600 m,300,600,9405,846868.092447653,0.8468680924476529,11105.625638601265,23153.546785951894,0.47965116279029246
40569,BBVA Banco Francés,BANELCO,AV. CORRIENTES 1102,San Nicolas,Comuna 1,3,600-900 m,600,900,16485,1411446.8207453075,1.4114468207453075,11679.504858210086,23153.546785951894,0.5044369645041368
40569,BBVA Banco Francés,BANELCO,AV. CORRIENTES 1102,San Nicolas,Comuna 1,4,900-1200 m,900,1200,19402,1976025.5490442794,1.9760255490442793,9818.698958312525,23153.546785951894,0.4240688931628345
40290,Banco Santander Río,BANELCO,AV. CORRIENTES 1118,San Nicolas,Comuna 1,1,0-300 m,0,300,6723,282289.36414897913,0.28228936414897915,23815.987613518144,23815.987613518144,1.0
40290,Banco Santander Río,BANELCO,AV. CORRIENTES 1118,San Nicolas,Comuna 1,2,300-600 m,300,600,9200,846868.092447653,0.8468680924476529,10863.557243501502,23815.987613518144,0.4561455699336718
40290,Banco Santander Río,BANELCO,AV. CORRIENTES 1118,San Nicolas,Comuna 1,3,600-900 m,600,900,16407,1411446.8207453075,1.4114468207453075,11624.24241484094,23815.987613518144,0.4880856760373408
40290,Banco Santander Río,BANELCO,AV. CORRIENTES 1118,San Nicolas,Comuna 1,4,900-1200 m,900,1200,19712,1976025.5490442794,1.9760255490442793,9975.579520990439,23815.987613518144,0.41886062769566695
40295,Banco Santander Río,BANELCO,AV. CORRIENTES 1427,San Nicolas,Comuna 1,1,0-300 m,0,300,4225,282289.36414897913,0.28228936414897915,14966.911745814987,14966.911745814987,1.0
40295,Banco Santander Río,BANELCO,AV. CORRIENTES 1427,San Nicolas,Comuna 1,2,300-600 m,300,600,8582,846868.092447653,0.8468680924476529,10133.809593883685,14966.911745814987,0.6770808678495266
40295,Banco Santander Río,BANELCO,AV. CORRIENTES 1427,San Nicolas,Comuna 1,3,600-900 m,600,900,18769,1411446.8207453075,1.4114468207453075,13297.7025589169,14966.911745814987,0.8884733727808058
40295,Banco Santander Río,BANELCO,AV. CORRIENTES 1427,San Nicolas,Comuna 1,4,900-1200 m,900,1200,17336,1976025.5490442794,1.9760255490442793,8773.165918013912,14966.911745814987,0.5861707523241757
40060,Banco Patagonia,BANELCO,AV. CORRIENTES 1556,San Nicolas,Comuna 1,1,0-300 m,0,300,4043,282289.36414897913,0.28228936414897915,14322.183239841417,14322.183239841417,1.0
40060,Banco Patagonia,BANELCO,AV. CORRIENTES 1556,San Nicolas,Comuna 1,2,300-600 m,300,600,9336,846868.092447653,0.8468680924476529,11024.148959275002,14322.183239841417,0.7697254513968268
40060,Banco Patagonia,BANELCO,AV. CORRIENTES 1556,San Nicolas,Comuna 1,3,600-900 m,600,900,17405,1411446.8207453075,1.4114468207453075,12331.318292820537,14322.183239841417,0.8609943111548317
40060,Banco Patagonia,BANELCO,AV. CORRIENTES 1556,San Nicolas,Comuna 1,4,900-1200 m,900,1200,17066,1976025.5490442794,1.9760255490442793,8636.528008584763,14322.183239841417,0.6030175612164833
39998,Banco Patagonia,BANELCO,AV. CORRIENTES 2171,Balvanera,Comuna 3,1,0-300 m,0,300,3215,282289.36414897913,0.28228936414897915,11389.022784093535,11389.022784093535,1.0
39998,Banco Patagonia,BANELCO,AV. CORRIENTES 2171,Balvanera,Comuna 3,2,300-600 m,300,600,6985,846868.092447653,0.8468680924476529,8248.037754984565,11389.022784093535,0.7242094349397717
39998,Banco Patagonia,BANELCO,AV. CORRIENTES 2171,Balvanera,Comuna 3,3,600-900 m,600,900,19957,1411446.8207453075,1.4114468207453075,14139.392081000831,11389.022784093535,1.2414930015548478
39998,Banco Patagonia,BANELCO,AV. CORRIENTES 2171,Balvanera,Comuna 3,4,900-1200 m,900,1200,23522,1976025.5490442794,1.9760255490442793,11903.69224293512,11389.022784093535,1.0451899577864043
40988,Banco Galicia,BANELCO,AV. CORRIENTES 2202,Balvanera,Comuna 3,1,0-300 m,0,300,3328,282289.36414897913,0.28228936414897915,11789.321252088113,11789.321252088113,1.0
40988,Banco Galicia,BANELCO,AV. CORRIENTES 2202,Balvanera,Comuna 3,2,300-600 m,300,600,7114,846868.092447653,0.8468680924476529,8400.363720681487,11789.321252088113,0.712540064101962
40988,Banco Galicia,BANELCO,AV. CORRIENTES 2202,Balvanera,Comuna 3,3,600-900 m,600,900,20401,1411446.8207453075,1.4114468207453075,14453.962912486744,11789.321252088113,1.2260216346150268
40988,Banco Galicia,BANELCO,AV. CORRIENTES 2202,Balvanera,Comuna 3,4,900-1200 m,900,1200,22704,1976025.5490442794,1.9760255490442793,11489.729983997915,11789.321252088113,0.974587912087209
40662,BBVA Banco Francés,BANELCO,AV. CORRIENTES 2249/51,Balvanera,Comuna 3,1,0-300 m,0,300,3525,282289.36414897913,0.28228936414897915,12487.186722839722,12487.186722839722,1.0
40662,BBVA Banco Francés,BANELCO,AV. CORRIENTES 2249/51,Balvanera,Comuna 3,2,300-600 m,300,600,7029,846868.092447653,0.8468680924476529,8299.99389832305,12487.186722839722,0.6646808510632682
40662,BBVA Banco Francés,BANELCO,AV. CORRIENTES 2249/51,Balvanera,Comuna 3,3,600-900 m,600,900,20421,1411446.8207453075,1.4114468207453075,14468.132769760885,12487.186722839722,1.1586382978720025
40662,BBVA Banco Francés,BANELCO,AV. CORRIENTES 2249/51,Balvanera,Comuna 3,4,900-1200 m,900,1200,22351,1976025.5490442794,1.9760255490442793,11311.088569077581,12487.186722839722,0.9058156028362261
41355,ICBC,BANELCO,AV. CORRIENTES 2267,Balvanera,Comuna 3,1,0-300 m,0,300,3605,282289.36414897913,0.28228936414897915,12770.58386832261,12770.58386832261,1.0
41355,ICBC,BANELCO,AV. CORRIENTES 2267,Balvanera,Comuna 3,2,300-600 m,300,600,7017,846868.092447653,0.8468680924476529,8285.824041048918,12770.58386832261,0.6488210818302425
41355,ICBC,BANELCO,AV. CORRIENTES 2267,Balvanera,Comuna 3,3,600-900 m,600,900,19930,1411446.8207453075,1.4114468207453075,14120.262773680743,12770.58386832261,1.105686546462923
41355,ICBC,BANELCO,AV. CORRIENTES 2267,Balvanera,Comuna 3,4,900-1200 m,900,1200,23092,1976025.5490442794,1.9760255490442793,11686.083720510918,12770.58386832261,0.9150782643147749
40297,Banco Santander Río,BANELCO,AV. CORRIENTES 2426,Balvanera,Comuna 3,1,0-300 m,0,300,4148,282289.36414897913,0.28228936414897915,14694.141993287707,14694.141993287707,1.0
40297,Banco Santander Río,BANELCO,AV. CORRIENTES 2426,Balvanera,Comuna 3,2,300-600 m,300,600,10858,846868.092447653,0.8468680924476529,12821.359190210795,14694.141993287707,0.872549019607106
40297,Banco Santander Río,BANELCO,AV. CORRIENTES 2426,Balvanera,Comuna 3,3,600-900 m,600,900,17725,1411446.8207453075,1.4114468207453075,12558.03600920678,14694.141993287707,0.8546287367403486
40297,Banco Santander Río,BANELCO,AV. CORRIENTES 2426,Balvanera,Comuna 3,4,900-1200 m,900,1200,23761,1976025.5490442794,1.9760255490442793,12024.64209609648,14694.141993287707,0.8183289709320452
40788,Banco Galicia,BANELCO,AV. CORRIENTES 3148,Balvanera,Comuna 3,1,0-300 m,0,300,5593,282289.36414897913,0.28228936414897915,19813.00293357236,19813.00293357236,1.0
40788,Banco Galicia,BANELCO,AV. CORRIENTES 3148,Balvanera,Comuna 3,2,300-600 m,300,600,13002,846868.092447653,0.8468680924476529,15353.04035652245,19813.00293357236,0.7748971929190664
40788,Banco Galicia,BANELCO,AV. CORRIENTES 3148,Balvanera,Comuna 3,3,600-900 m,600,900,17380,1411446.8207453075,1.4114468207453075,12313.605971227862,19813.00293357236,0.6214911496511686
