id_cajero,densidad_1,densidad_2,densidad_3,id_original,banco,red,barrio,comuna,tipo
270,2295.5168784121615,85.01914364497445,102.02297237383324,11097,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Urquiza,Comuna 12,A (0-50m)
271,1147.7584392060808,2338.0264502367972,76.51722928037493,11099,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Villa Urquiza,Comuna 12,B (50-100m)
272,23847.869792393012,2550.5743093492333,3060.6891712149973,11096,BANCO DE LA NACION ARGENTINA,LINK,Villa Urquiza,Comuna 12,A (0-50m)
273,4463.505041356981,340.0765745798978,280.56317402804143,10984,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Paternal,Comuna 15,A (0-50m)
274,14665.802278744366,5228.677334165928,1887.424988915915,11174,CABAL COOP. LTDA.,LINK,Balvanera,Comuna 3,A (0-50m)
275,2678.1030248141883,9692.182375527087,3341.2523452430387,11176,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Balvanera,Comuna 3,B (50-100m)
276,3953.3901794876115,1572.8541574320273,1173.2641822990824,11085,BANCO DE LA NACION ARGENTINA,LINK,San Telmo,Comuna 1,A (0-50m)
277,382.58614640202694,170.0382872899489,25.50574309345831,11398,BANCO DE LA NACION ARGENTINA,LINK,,,A (0-50m)
278,1912.9307320101345,2082.9690193018737,382.58614640187466,11379,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,B (50-100m)
279,1147.7584392060808,255.05743093492333,51.01148618691662,11087,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
280,3825.861464020269,1700.3828728994888,0.0,11078,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
281,7014.079350703827,892.7010082722317,51.01148618691662,11082,BANCO SAENZ S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
282,1530.3445856081078,467.60529004735946,1122.2526961121657,11673,BANCO DE LA NACION ARGENTINA,LINK,Constitucion,Comuna 1,A (0-50m)
283,1657.87330107545,637.6435773373083,51.01148618691662,11384,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Monserrat,Comuna 1,A (0-50m)
284,2805.6317402815307,1020.2297237396933,1479.3330994205821,11064,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
285,4463.505041356981,3060.68917121908,2474.0570800654564,11674,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Constitucion,Comuna 1,A (0-50m)
286,2933.160455748873,3528.2944612664396,969.2182375514159,11796,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,B (50-100m)
287,1275.2871546734232,340.0765745798978,102.02297237383324,11042,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
288,637.6435773367116,0.0,25.50574309345831,11012,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
289,1530.3445856081078,0.0,0.0,11043,BANCO DE LA PROVINCIA DE CORDOBA S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
290,3188.217886683558,85.01914364497445,0.0,11053,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
291,510.11486186936924,0.0,0.0,11050,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
292,10457.35466832207,2082.9690193018737,51.01148618691662,11400,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Monserrat,Comuna 1,A (0-50m)
293,127.52871546734231,42.509571822487224,51.01148618691662,11721,BANCO DE LA NACION ARGENTINA,LINK,,,A (0-50m)
294,3443.2753176182423,680.1531491597956,510.11486186916625,11504,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Barracas,Comuna 4,A (0-50m)
295,3060.6891712162155,2167.988162946848,2193.493906037415,11098,CABAL COOP. LTDA.,LINK,Villa Urquiza,Comuna 12,A (0-50m)
296,3443.2753176182423,6886.55063524293,4361.482068981371,11787,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Almagro,Comuna 5,B (50-100m)
297,8671.952651779276,6121.37834243816,1632.3675579813319,11789,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,A (0-50m)
298,5611.263480563061,1657.8733010770018,918.2067513644993,11777,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Monte Castro,Comuna 10,A (0-50m)
299,3315.7466021509,2508.0647375267463,1402.8158701402072,11214,CABAL COOP. LTDA.,LINK,Villa Crespo,Comuna 15,A (0-50m)
300,6631.4932043018,3358.2561739764906,2933.160455747706,11701,BANCO DE LA NACION ARGENTINA,LINK,Retiro,Comuna 1,A (0-50m)
301,11860.170538462835,5526.244336923339,1734.3905303551653,11025,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
302,33922.63831431305,3613.313604911414,0.0,11017,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,,,A (0-50m)
303,637.6435773367116,340.0765745798978,178.54020165420818,11802,BANCO DE LA NACION ARGENTINA,LINK,Palermo,Comuna 14,A (0-50m)
304,9437.124944583331,6503.964488840545,25.50574309345831,11049,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
305,13900.629985940312,1317.796726497104,51.01148618691662,11080,BANCO DE SAN JUAN S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
306,0.0,127.52871546746167,0.0,11061,NUEVO BANCO DE ENTRE RIOS S.A.,LINK,San Nicolas,Comuna 1,B (50-100m)
307,127.52871546734231,807.6818646272573,0.0,11062,NUEVO BANCO DE SANTA FE S.A.,LINK,San Nicolas,Comuna 1,B (50-100m)
308,1402.8158701407654,5356.20604963339,586.6320911495412,11715,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,B (50-100m)
309,25123.156947066436,4931.110331408518,2678.103024813123,11785,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,A (0-50m)
310,3188.217886683558,2295.51687841431,994.7239806448741,11083,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
311,0.0,467.60529004735946,102.02297237383324,10937,BANCO DE LA NACION ARGENTINA,LINK,,,B (50-100m)
312,255.05743093468462,42.509571822487224,459.10337568224963,11794,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,,,C (100-150m)
313,5101.148618693693,3825.86146402385,2933.160455747706,11690,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Patricios,Comuna 4,A (0-50m)
314,0.0,680.1531491597956,1402.8158701402072,11229,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Chas,Comuna 15,C (100-150m)
315,4463.505041356981,3018.179599396593,1275.2871546729157,11093,BANCO DE LA NACION ARGENTINA,LINK,Villa Lugano,Comuna 8,A (0-50m)
316,3060.6891712162155,722.6627209822827,102.02297237383324,11425,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Liniers,Comuna 9,A (0-50m)
317,3698.332748552927,1530.34458560954,0.0,10891,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Villa Del Parque,Comuna 11,A (0-50m)
318,5993.849626965089,2210.4977347693357,484.60911877570794,10890,BANCO DE LA NACION ARGENTINA,LINK,Villa Del Parque,Comuna 11,A (0-50m)
319,7524.194212573197,1402.8158701420784,0.0,11210,CABAL COOP. LTDA.,LINK,Villa Crespo,Comuna 15,A (0-50m)
320,255.05743093468462,7056.588922532879,1530.3445856074986,11517,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Flores,Comuna 7,B (50-100m)
321,8671.952651779276,1105.2488673846678,943.7124944579575,11505,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Barracas,Comuna 4,A (0-50m)
322,765.1722928040539,212.5478591124361,331.57466021495804,11700,BANCO DE LA NACION ARGENTINA,LINK,Puerto Madero,Comuna 1,A (0-50m)
323,1020.2297237387385,127.52871546746167,51.01148618691662,11031,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
324,4718.5624722916655,3740.8423203788757,816.1837789906659,11048,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
325,7396.665497105854,340.0765745798978,153.03445856074987,10888,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Nueva Pompeya,Comuna 4,A (0-50m)
326,7779.2516435078805,2253.0073065918227,1530.3445856074986,11696,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Patricios,Comuna 4,A (0-50m)
327,6631.4932043018,3740.8423203788757,2550.5743093458314,11088,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Barracas,Comuna 4,A (0-50m)
328,46165.394999177915,935.2105800947189,0.0,11060,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
329,6503.964488834457,42.509571822487224,0.0,11070,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
330,14920.85970967905,765.17229280477,0.0,11406,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
331,3698.332748552927,637.6435773373083,51.01148618691662,11726,BANCO DE LA NACION ARGENTINA,LINK,Retiro,Comuna 1,A (0-50m)
332,5101.148618693693,1530.34458560954,4642.045243009413,11801,BANCO DE LA NACION ARGENTINA,LINK,Palermo,Comuna 14,A (0-50m)
333,35452.98289992116,5058.639046875979,3723.8384916449136,11201,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Balvanera,Comuna 3,A (0-50m)
334,255.05743093468462,340.0765745798978,204.04594474766648,11499,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Barracas,Comuna 4,B (50-100m)
335,2933.160455748873,2253.0073065918227,1861.9192458224568,11387,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
336,7141.608066171169,2295.51687841431,2014.9537043832067,11185,BANCO DE LA NACION ARGENTINA,LINK,Balvanera,Comuna 3,A (0-50m)
337,2295.5168784121615,3868.3710358463372,765.1722928037493,11399,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,B (50-100m)
338,4718.5624722916655,3145.7083148640545,102.02297237383324,11077,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
339,10712.412099256753,6588.98363248552,0.0,11409,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Monserrat,Comuna 1,A (0-50m)
340,20787.180621176798,3273.237030331516,6759.021919766453,11183,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Balvanera,Comuna 3,A (0-50m)
341,127.52871546734231,340.0765745798978,25.50574309345831,11698,CABAL COOP. LTDA.,LINK,Puerto Madero,Comuna 1,B (50-100m)
342,2423.045593879504,3443.275317621465,1912.9307320093733,11670,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Caballito,Comuna 6,B (50-100m)
343,4208.447610422296,2975.6700275741055,510.11486186916625,10994,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Recoleta,Comuna 2,A (0-50m)
344,7651.722928040538,1062.7392955621806,127.52871546729156,10962,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Belgrano,Comuna 13,A (0-50m)
345,1657.87330107545,1147.758439207155,1453.8273563271239,11092,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Soldati,Comuna 8,A (0-50m)
346,7014.079350703827,1657.8733010770018,867.1952651775827,10960,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Belgrano,Comuna 13,A (0-50m)
347,20149.537043840086,552.6244336923339,0.0,11172,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Balvanera,Comuna 3,A (0-50m)
348,5611.263480563061,170.0382872899489,102.02297237383324,11015,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
349,13390.515124070942,1827.9115883669506,280.56317402804143,11026,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
350,55730.04865922859,2890.650883929131,102.02297237383324,11023,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
351,4080.918894954954,1062.7392955621806,2423.0455938785394,11220,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Devoto,Comuna 11,A (0-50m)
352,2550.5743093468463,765.17229280477,892.7010082710409,11433,CAJERO EXPRESS,LINK,Villa Luro,Comuna 10,A (0-50m)
353,1402.8158701407654,382.586146402385,739.6665497102911,11731,BANCO DE LA NACION ARGENTINA,LINK,Villa Riachuelo,Comuna 8,A (0-50m)
354,765.1722928040539,0.0,0.0,11028,BANCO DE LA PROVINCIA DEL NEUQUEN,LINK,San Nicolas,Comuna 1,A (0-50m)
355,2040.459447477477,85.01914364497445,0.0,11041,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
356,10712.412099256753,467.60529004735946,0.0,11408,BANCO DE SANTA CRUZ S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
357,7524.194212573197,5016.129475053493,7345.654010915994,11779,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,A (0-50m)
358,4335.976325889638,1105.2488673846678,3494.2868038037886,10995,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Recoleta,Comuna 2,A (0-50m)
359,4080.918894954954,1190.2680110296421,612.1378342429995,10889,BANCO DE LA NACION ARGENTINA,LINK,Villa Del Parque,Comuna 11,A (0-50m)
360,1275.2871546734232,297.56700275741053,153.03445856074987,11512,CABAL COOP. LTDA.,LINK,Barracas,Comuna 4,A (0-50m)
361,1275.2871546734232,595.1340055148211,178.54020165420818,11079,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
362,16706.26172622184,4378.485897716184,3851.367207112205,11030,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
363,8544.423936311934,1062.7392955621806,1300.792897766374,11730,BANCO DE LA NACION ARGENTINA,LINK,Villa Lugano,Comuna 8,A (0-50m)
364,2550.5743093468463,935.2105800947189,255.05743093458312,11729,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Villa Lugano,Comuna 8,A (0-50m)
365,5993.849626965089,255.05743093492333,0.0,10892,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Del Parque,Comuna 11,A (0-50m)
366,3698.332748552927,3060.68917121908,663.1493204299161,11219,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Devoto,Comuna 11,A (0-50m)
367,6121.378342432431,3995.899751313799,2423.0455938785394,11218,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Villa Devoto,Comuna 11,A (0-50m)
368,3570.8040330855847,3145.7083148640545,1224.275668485999,10992,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Recoleta,Comuna 2,A (0-50m)
369,9309.596229115989,3485.784889443952,2397.5398507850814,11790,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,A (0-50m)
370,5228.677334161035,382.586146402385,0.0,11027,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
371,4335.976325889638,3443.275317621465,2116.97667675704,11528,BANCO DE LA NACION ARGENTINA,LINK,Saavedra,Comuna 12,A (0-50m)
372,637.6435773367116,2167.988162946848,459.10337568224963,11695,BANCO DE LA NACION ARGENTINA,LINK,Parque Patricios,Comuna 4,B (50-100m)
373,2167.988162944819,2975.6700275741055,2729.1145110000393,10986,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Recoleta,Comuna 2,B (50-100m)
374,12497.814115799547,1912.930732011925,0.0,11066,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
375,2550.5743093468463,552.6244336923339,0.0,11389,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Monserrat,Comuna 1,A (0-50m)
376,4718.5624722916655,2338.0264502367972,25.50574309345831,11395,BANCO DE LA NACION ARGENTINA,LINK,Monserrat,Comuna 1,A (0-50m)
377,13007.928977668915,3443.275317621465,2652.5972817196644,11426,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Liniers,Comuna 9,A (0-50m)
378,2167.988162944819,3230.727458509029,1173.2641822990824,11009,BANCO DE LA NACION ARGENTINA,LINK,Recoleta,Comuna 2,B (50-100m)
379,3698.332748552927,6886.55063524293,2703.608767906581,11403,BANCO DE LA NACION ARGENTINA,LINK,,,B (50-100m)
380,1402.8158701407654,0.0,0.0,11024,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
381,1020.2297237387385,42.509571822487224,0.0,11054,BANCO HIPOTECARIO S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
382,382.58614640202694,42.509571822487224,0.0,11076,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
383,7269.136781638512,1190.2680110296421,0.0,11032,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
384,510.11486186936924,297.56700275741053,663.1493204299161,11771,BANCO DE LA NACION ARGENTINA,LINK,Paternal,Comuna 15,C (100-150m)
385,2295.5168784121615,2550.5743093492333,1020.2297237383325,11526,BANCO HIPOTECARIO S.A.,LINK,Flores,Comuna 7,B (50-100m)
386,2040.459447477477,4803.581615941056,2116.97667675704,11423,CABAL COOP. LTDA.,LINK,Liniers,Comuna 9,B (50-100m)
387,3315.7466021509,0.0,0.0,11068,BANCO HIPOTECARIO S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
388,1020.2297237387385,0.0,0.0,11055,BANCO HIPOTECARIO S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
389,2040.459447477477,42.509571822487224,0.0,11056,BANCO DE LA NACION ARGENTINA,LINK,San Nicolas,Comuna 1,A (0-50m)
390,637.6435773367116,42.509571822487224,0.0,11038,BANCO DE LA PAMPA,LINK,San Nicolas,Comuna 1,A (0-50m)
391,1785.4020165427924,85.01914364497445,0.0,11065,BANCO DE SANTIAGO DEL ESTERO S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
392,7269.136781638512,1402.8158701420784,102.02297237383324,11034,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
393,1785.4020165427924,510.11486186984666,0.0,11035,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
394,23082.697499588958,4718.562472296082,3341.2523452430387,11181,BANCO DE LA NACION ARGENTINA,LINK,Balvanera,Comuna 3,A (0-50m)
395,9309.596229115989,1190.2680110296421,867.1952651775827,11521,CABAL COOP. LTDA.,LINK,Flores,Comuna 7,A (0-50m)
396,10074.768521920043,1700.3828728994888,535.6206049626245,11187,BANCO DE LA NACION ARGENTINA,LINK,Balvanera,Comuna 3,A (0-50m)
397,1785.4020165427924,1530.34458560954,229.55168784112482,11780,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Palermo,Comuna 14,A (0-50m)
398,8544.423936311934,595.1340055148211,1530.3445856074986,11795,BANCO HIPOTECARIO S.A.,LINK,Palermo,Comuna 14,A (0-50m)
399,3698.332748552927,1530.34458560954,1402.8158701402072,11221,CABAL COOP. LTDA.,LINK,Villa Devoto,Comuna 11,A (0-50m)
400,6376.435773367116,7481.684640757751,5840.815168401953,11000,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Recoleta,Comuna 2,B (50-100m)
401,2040.459447477477,85.01914364497445,0.0,11720,BANCO DE LA NACION ARGENTINA,LINK,Retiro,Comuna 1,A (0-50m)
402,4973.61990322635,2508.0647375267463,2984.1719419346223,11706,BANCO DE LA NACION ARGENTINA,LINK,Retiro,Comuna 1,A (0-50m)
403,1402.8158701407654,0.0,0.0,11057,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
404,2040.459447477477,0.0,0.0,11016,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
405,637.6435773367116,0.0,0.0,11075,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
406,2933.160455748873,42.509571822487224,0.0,11040,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
407,255.05743093468462,42.509571822487224,0.0,11081,BANCO DE CORRIENTES S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
408,0.0,85.01914364497445,0.0,11063,BANCO PIANO S.A.,LINK,San Nicolas,Comuna 1,B (50-100m)
409,11605.11310752815,4080.9188949587733,127.52871546729156,11707,BANCO DE LA NACION ARGENTINA,LINK,Retiro,Comuna 1,A (0-50m)
410,1402.8158701407654,510.11486186984666,510.11486186916625,11094,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Avellaneda,Comuna 9,A (0-50m)
411,14028.158701407654,1912.930732011925,1836.4135027289985,11058,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
412,5611.263480563061,42.509571822487224,0.0,11071,NUEVO BCO. INDUSTRIAL DE AZUL S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
413,21424.824198513506,765.17229280477,0.0,11051,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
414,7014.079350703827,42.509571822487224,0.0,11074,BANCO FINANSUR S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
415,892.7010082713962,42.509571822487224,0.0,11011,BANCO PCIA. DE TIERRA DEL FUEGO,LINK,San Nicolas,Comuna 1,A (0-50m)
416,7779.2516435078805,807.6818646272573,0.0,11019,NUEVO BANCO DEL CHACO S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
417,5356.206049628377,8756.971795432368,6835.539149046827,11728,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Lugano,Comuna 8,B (50-100m)
418,5611.263480563061,16536.22343894753,3162.7121435888307,11072,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,B (50-100m)
419,4591.033756824323,11562.603535716524,2372.034107691623,11021,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,,,B (50-100m)
420,2295.5168784121615,1020.2297237396933,255.05743093458312,11428,CABAL COOP. LTDA.,LINK,Liniers,Comuna 9,A (0-50m)
421,15048.388425146393,2338.0264502367972,1555.850328700957,11230,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Villa Ortuzar,Comuna 15,A (0-50m)
422,5993.849626965089,2763.1221684616694,4004.401665672955,11182,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Balvanera,Comuna 3,A (0-50m)
423,4718.5624722916655,16238.656436190118,255.05743093458312,11044,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,B (50-100m)
424,10712.412099256753,2593.083881171721,331.57466021495804,11067,BANCO MERIDIAN S.A.,LINK,San Nicolas,Comuna 1,A (0-50m)
425,6248.9070578997735,3400.7657457989776,918.2067513644993,11692,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Patricios,Comuna 4,A (0-50m)
426,1147.7584392060808,1870.4211601894378,178.54020165420818,11694,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Parque Patricios,Comuna 4,B (50-100m)
427,0.0,637.6435773373083,178.54020165420818,11693,BANCO DE LA NACION ARGENTINA,LINK,Parque Patricios,Comuna 4,B (50-100m)
428,1785.4020165427924,467.60529004735946,204.04594474766648,11516,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,Flores,Comuna 7,A (0-50m)
429,7906.780358975223,7609.213356225213,3162.7121435888307,11524,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,Flores,Comuna 7,A (0-50m)
430,32009.70758230292,2635.593452994208,5789.803682215037,11531,BANCO HIPOTECARIO S.A.,LINK,Saavedra,Comuna 12,A (0-50m)
431,3060.6891712162155,4718.562472296082,867.1952651775827,11018,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,B (50-100m)
432,9564.653660050673,850.1914364497444,0.0,11036,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,San Nicolas,Comuna 1,A (0-50m)
433,10839.940814724096,1657.8733010770018,25.50574309345831,11013,CABAL COOP. LTDA.,LINK,San Nicolas,Comuna 1,A (0-50m)
434,510.11486186936924,2082.9690193018737,1071.241209925249,11211,BANCO DE LA NACION ARGENTINA,LINK,Villa Crespo,Comuna 15,B (50-100m)
435,255.05743093468462,680.1531491597956,790.6780358972077,41100,HSBC Bank Argentina,BANELCO,,,C (100-150m)
436,2167.988162944819,170.0382872899489,280.56317402804143,40720,BBVA Banco Francés,BANELCO,,,A (0-50m)
437,765.1722928040539,85.01914364497445,867.1952651775827,40860,Banco Galicia,BANELCO,Liniers,Comuna 9,C (100-150m)
438,6631.4932043018,1530.34458560954,2958.6661988411643,40430,Banco Supervielle,BANELCO,Paternal,Comuna 15,A (0-50m)
439,7269.136781638512,2635.593452994208,1810.90775963554,40776,Banco Galicia,BANELCO,Balvanera,Comuna 3,A (0-50m)
440,1657.87330107545,170.0382872899489,76.51722928037493,40117,Banco Santander Río,BANELCO,San Nicolas,Comuna 1,A (0-50m)
441,1402.8158701407654,255.05743093492333,25.50574309345831,41184,HSBC Bank Argentina,BANELCO,San Nicolas,Comuna 1,A (0-50m)
442,382.58614640202694,1020.2297237396933,1249.7814115794572,40692,BBVA Banco Francés,BANELCO,Nuñez,Comuna 13,C (100-150m)
443,4973.61990322635,1232.7775828521294,535.6206049626245,40686,BBVA Banco Francés,BANELCO,Retiro,Comuna 1,A (0-50m)
444,34050.167029780394,4165.938038603747,612.1378342429995,41169,HSBC Bank Argentina,BANELCO,Villa Soldati,Comuna 8,A (0-50m)
445,2805.6317402815307,4420.995469538671,2014.9537043832067,40618,BBVA Banco Francés,BANELCO,Caballito,Comuna 6,B (50-100m)
446,10074.768521920043,9819.711090994548,6529.470231925327,40549,BBVA Banco Francés,BANELCO,Palermo,Comuna 14,A (0-50m)
447,3188.217886683558,1530.34458560954,892.7010082710409,40590,BBVA Banco Francés,BANELCO,Recoleta,Comuna 2,A (0-50m)
448,7651.722928040538,850.1914364497444,816.1837789906659,41056,CitiBank,BANELCO,Recoleta,Comuna 2,A (0-50m)
449,22700.11135318693,13985.649129598296,6835.539149046827,41158,HSBC Bank Argentina,BANELCO,Balvanera,Comuna 3,A (0-50m)
450,127.52871546734231,1785.4020165444633,892.7010082710409,40594,BBVA Banco Francés,BANELCO,Chacarita,Comuna 15,B (50-100m)
451,10074.768521920043,2763.1221684616694,2882.1489695607893,40246,Banco Santander Río,BANELCO,Parque Avellaneda,Comuna 9,A (0-50m)
452,510.11486186936924,467.60529004735946,25.50574309345831,39913,Banco Macro,BANELCO,Mataderos,Comuna 9,A (0-50m)
453,1402.8158701407654,722.6627209822827,2218.999649130873,40349,Banco Santander Río,BANELCO,Mataderos,Comuna 9,C (100-150m)
454,8927.010082713961,1530.34458560954,535.6206049626245,40096,Banco Santander Río,BANELCO,Mataderos,Comuna 9,A (0-50m)
455,1785.4020165427924,255.05743093492333,178.54020165420818,41195,HSBC Bank Argentina,BANELCO,Mataderos,Comuna 9,A (0-50m)
456,2423.045593879504,3188.2178866865415,943.7124944579575,39966,Banco Macro,BANELCO,Balvanera,Comuna 3,B (50-100m)
457,4846.091187759008,6376.435773373083,561.1263480560829,39766,Banco Comafi,BANELCO,Nueva Pompeya,Comuna 4,B (50-100m)
