id_celda,area_km2,delitos_ponderados,cant_paradas,densidad_delitos,densidad_paradas
5485,0.0625,177.65,6.0,2842.4,96.0
5486,0.0625,68.85,0.0,1101.6,0.0
5487,0.0625,97.8,1.0,1564.8,16.0
5488,0.0625,54.95,0.0,879.2,0.0
5489,0.0625,110.6,5.0,1769.6,80.0
5490,0.0625,104.2,2.0,1667.2,32.0
5491,0.0625,64.3,1.0,1028.8,16.0
5492,0.0625,47.15,1.0,754.4,16.0
5493,0.0625,53.75,1.0,860.0,16.0
5494,0.0625,45.1,0.0,721.6,0.0
5495,0.0625,58.4,1.0,934.4,16.0
5496,0.0625,41.9,0.0,670.4,0.0
5497,0.0625,58.9,0.0,942.4,0.0
5498,0.0625,56.699999999999996,2.0,907.1999999999999,32.0
5499,0.0625,69.4,0.0,1110.4,0.0
5500,0.0625,66.95,1.0,1071.2,16.0
5501,0.0625,76.3,3.0,1220.8,48.0
5502,0.0625,40.55,0.0,648.8,0.0
5503,0.0625,45.15,1.0,722.4,16.0
5504,0.0625,59.4,2.0,950.4,32.0
5505,0.0625,65.55,2.0,1048.8,32.0
5506,0.0625,31.9,0.0,510.4,0.0
5507,0.0625,2.1,0.0,33.6,0.0
5508,0.0625,0.5,0.0,8.0,0.0
5509,0.0625,33.95,2.0,543.2,32.0
5510,0.0625,35.25,0.0,564.0,0.0
5511,0.0625,54.35,2.0,869.6,32.0
5512,0.0625,28.05,1.0,448.8,16.0
5513,0.0625,31.599999999999998,1.0,505.59999999999997,16.0
5514,0.0625,49.7,1.0,795.2,16.0
5515,0.0625,52.9,0.0,846.4,0.0
5516,0.0625,93.4,1.0,1494.4,16.0
5517,0.0625,143.25,6.0,2292.0,96.0
5518,0.0625,326.85,3.0,5229.6,48.0
5519,0.0625,81.2,0.0,1299.2,0.0
5520,0.0625,111.6,0.0,1785.6,0.0
5521,0.0625,100.0,1.0,1600.0,16.0
5522,0.0625,73.75,0.0,1180.0,0.0
5523,0.0625,42.3,1.0,676.8,16.0
5524,0.0625,49.3,2.0,788.8,32.0
5525,0.0625,39.3,2.0,628.8,32.0
5526,0.0625,45.85,0.0,733.6,0.0
5527,0.0625,39.05,2.0,624.8,32.0
5528,0.0625,79.7,2.0,1275.2,32.0
5529,0.0625,66.45,1.0,1063.2,16.0
5530,0.0625,63.3,2.0,1012.8,32.0
5531,0.0625,89.4,0.0,1430.4,0.0
5532,0.0625,54.25,0.0,868.0,0.0
5533,0.0625,198.0,3.0,3168.0,48.0
5534,0.0625,65.2,3.0,1043.2,48.0
5565,0.0625,3.4,1.0,54.4,16.0
5566,0.0625,34.95,0.0,559.2,0.0
5567,0.0625,16.45,0.0,263.2,0.0
5568,0.0625,50.9,0.0,814.4,0.0
5569,0.0625,24.7,2.0,395.2,32.0
5570,0.0625,51.55,0.0,824.8,0.0
5571,0.0625,29.45,1.0,471.2,16.0
5572,0.0625,41.0,2.0,656.0,32.0
5573,0.0625,81.4,1.0,1302.4,16.0
5574,0.0625,73.25,2.0,1172.0,32.0
5575,0.0625,35.4,2.0,566.4,32.0
5576,0.0625,56.5,1.0,904.0,16.0
5577,0.0625,66.4,1.0,1062.4,16.0
5578,0.0625,41.05,1.0,656.8,16.0
5579,0.0625,59.9,2.0,958.4,32.0
5580,0.0625,81.1,3.0,1297.6,48.0
5581,0.0625,31.25,0.0,500.0,0.0
5582,0.0625,52.3,0.0,836.8,0.0
5583,0.0625,42.3,2.0,676.8,32.0
5584,0.0625,50.6,0.0,809.6,0.0
5585,0.0625,51.8,1.0,828.8,16.0
5586,0.0625,50.65,0.0,810.4,0.0
5587,0.0625,53.6,4.0,857.6,64.0
5588,0.0625,106.5,3.0,1704.0,48.0
5589,0.0625,36.2,4.0,579.2,64.0
5590,0.0625,84.4,0.0,1350.4,0.0
5591,0.0625,86.2,0.0,1379.2,0.0
5592,0.0625,92.5,0.0,1480.0,0.0
5593,0.0625,140.7,1.0,2251.2,16.0
5594,0.0625,103.65,6.0,1658.4,96.0
5595,0.0625,125.6,2.0,2009.6,32.0
5596,0.0625,83.55,2.0,1336.8,32.0
5597,0.0625,117.7,0.0,1883.2,0.0
5598,0.0625,73.3,0.0,1172.8,0.0
5599,0.0625,87.1,3.0,1393.6,48.0
5600,0.0625,70.8,1.0,1132.8,16.0
5601,0.0625,53.05,1.0,848.8,16.0
5602,0.0625,37.15,1.0,594.4,16.0
5603,0.0625,38.2,0.0,611.2,0.0
5604,0.0625,57.05,1.0,912.8,16.0
5605,0.0625,50.8,1.0,812.8,16.0
5606,0.0625,54.55,1.0,872.8,16.0
5607,0.0625,64.7,0.0,1035.2,0.0
5608,0.0625,105.8,4.0,1692.8,64.0
5609,0.0625,56.35,3.0,901.6,48.0
5610,0.0625,34.9,1.0,558.4,16.0
5611,0.0625,41.85,0.0,669.6,0.0
5612,0.0625,45.1,0.0,721.6,0.0
5613,0.0625,80.05,1.0,1280.8,16.0
5614,0.0625,58.65,2.0,938.4,32.0
5615,0.0625,13.45,0.0,215.2,0.0
5616,0.0625,1.3,0.0,20.8,0.0
5617,0.0625,0.15,0.0,2.4,0.0
5618,0.0625,12.95,3.0,207.2,48.0
5619,0.0625,76.25,1.0,1220.0,16.0
5620,0.0625,43.9,0.0,702.4,0.0
5621,0.0625,37.25,0.0,596.0,0.0
5622,0.0625,30.65,0.0,490.4,0.0
5623,0.0625,42.6,3.0,681.6,48.0
5624,0.0625,49.3,0.0,788.8,0.0
5625,0.0625,75.05,0.0,1200.8,0.0
5626,0.0625,194.45,4.0,3111.2,64.0
5627,0.0625,133.05,5.0,2128.8,80.0
5628,0.0625,60.199999999999996,0.0,963.1999999999999,0.0
5629,0.0625,91.25,0.0,1460.0,0.0
5630,0.0625,55.0,2.0,880.0,32.0
5631,0.0625,59.15,2.0,946.4,32.0
5632,0.0625,49.3,1.0,788.8,16.0
5633,0.0625,40.75,0.0,652.0,0.0
5634,0.0625,38.75,2.0,620.0,32.0
5635,0.0625,46.5,1.0,744.0,16.0
5636,0.0625,41.4,1.0,662.4,16.0
5637,0.0625,102.85,4.0,1645.6,64.0
5638,0.0625,73.9,3.0,1182.4,48.0
5639,0.0625,59.9,0.0,958.4,0.0
5640,0.0625,80.1,2.0,1281.6,32.0
5641,0.0625,81.65,1.0,1306.4,16.0
5642,0.0625,44.65,1.0,714.4,16.0
5643,0.0625,23.45,4.0,375.2,64.0
5644,0.0625,3.0,0.0,48.0,0.0
5652,0.0625,0.15,0.0,2.4,0.0
5673,0.0625,22.25,0.0,356.0,0.0
5674,0.0625,34.5,0.0,552.0,0.0
5675,0.0625,125.05,0.0,2000.8,0.0
5676,0.0625,61.25,1.0,980.0,16.0
5677,0.0625,86.5,0.0,1384.0,0.0
5678,0.0625,20.05,0.0,320.8,0.0
5679,0.0625,42.75,1.0,684.0,16.0
5680,0.0625,22.6,1.0,361.6,16.0
5681,0.0625,32.75,2.0,524.0,32.0
5682,0.0625,53.3,0.0,852.8,0.0
5683,0.0625,66.7,2.0,1067.2,32.0
5684,0.0625,46.05,2.0,736.8,32.0
5685,0.0625,60.1,0.0,961.6,0.0
5686,0.0625,45.85,0.0,733.6,0.0
5687,0.0625,48.75,0.0,780.0,0.0
5688,0.0625,59.15,2.0,946.4,32.0
5689,0.0625,77.65,2.0,1242.4,32.0
5690,0.0625,23.05,0.0,368.8,0.0
5691,0.0625,27.35,1.0,437.6,16.0
5692,0.0625,42.3,1.0,676.8,16.0
5693,0.0625,68.75,2.0,1100.0,32.0
5694,0.0625,44.7,0.0,715.2,0.0
5695,0.0625,37.2,0.0,595.2,0.0
5696,0.0625,43.55,0.0,696.8,0.0
5697,0.0625,0.15,0.0,2.4,0.0
5698,0.0625,74.45,3.0,1191.2,48.0
5699,0.0625,51.5,1.0,824.0,16.0
5700,0.0625,85.0,1.0,1360.0,16.0
5701,0.0625,95.35,2.0,1525.6,32.0
5702,0.0625,59.85,0.0,957.6,0.0
5703,0.0625,175.3,9.0,2804.8,144.0
5704,0.0625,77.15,0.0,1234.4,0.0
5705,0.0625,123.64999999999999,0.0,1978.3999999999999,0.0
5706,0.0625,101.95,1.0,1631.2,16.0
5707,0.0625,104.35,2.0,1669.6,32.0
5708,0.0625,82.8,0.0,1324.8,0.0
5709,0.0625,85.4,1.0,1366.4,16.0
5710,0.0625,57.0,1.0,912.0,16.0
5711,0.0625,44.35,0.0,709.6,0.0
5712,0.0625,44.9,0.0,718.4,0.0
5713,0.0625,54.05,0.0,864.8,0.0
5714,0.0625,66.8,1.0,1068.8,16.0
5715,0.0625,108.75,0.0,1740.0,0.0
5716,0.0625,109.65,7.0,1754.4,112.0
5717,0.0625,90.7,3.0,1451.2,48.0
5718,0.0625,72.65,1.0,1162.4,16.0
5719,0.0625,70.25,1.0,1124.0,16.0
5720,0.0625,46.2,1.0,739.2,16.0
5721,0.0625,58.7,2.0,939.2,32.0
5722,0.0625,66.15,2.0,1058.4,32.0
5723,0.0625,40.1,1.0,641.6,16.0
5724,0.0625,3.3499999999999996,0.0,53.599999999999994,0.0
5727,0.0625,23.4,2.0,374.4,32.0
5728,0.0625,39.6,1.0,633.6,16.0
5729,0.0625,57.4,0.0,918.4,0.0
5730,0.0625,43.2,0.0,691.2,0.0
5731,0.0625,30.15,0.0,482.4,0.0
5732,0.0625,61.4,1.0,982.4,16.0
5733,0.0625,53.95,2.0,863.2,32.0
5734,0.0625,126.65,4.0,2026.4,64.0
5735,0.0625,82.55,0.0,1320.8,0.0
5736,0.0625,88.45,2.0,1415.2,32.0
5737,0.0625,70.7,2.0,1131.2,32.0
5738,0.0625,53.7,0.0,859.2,0.0
5739,0.0625,48.9,4.0,782.4,64.0
5740,0.0625,115.4,4.0,1846.4,64.0
5741,0.0625,45.55,2.0,728.8,32.0
5742,0.0625,31.4,1.0,502.4,16.0
5743,0.0625,41.6,0.0,665.6,0.0
5744,0.0625,43.75,0.0,700.0,0.0
5745,0.0625,62.75,2.0,1004.0,32.0
5746,0.0625,65.25,1.0,1044.0,16.0
5747,0.0625,65.55,0.0,1048.8,0.0
5748,0.0625,25.9,1.0,414.4,16.0
5749,0.0625,60.65,0.0,970.4,0.0
5750,0.0625,54.1,1.0,865.6,16.0
5751,0.0625,52.4,0.0,838.4,0.0
5752,0.0625,47.7,2.0,763.2,32.0
5753,0.0625,23.55,0.0,376.8,0.0
5754,0.0625,1.0,0.0,16.0,0.0
5781,0.0625,21.4,0.0,342.4,0.0
5782,0.0625,52.5,2.0,840.0,32.0
5783,0.0625,64.85,0.0,1037.6,0.0
5784,0.0625,51.2,1.0,819.2,16.0
5785,0.0625,56.85,1.0,909.6,16.0
5786,0.0625,34.0,1.0,544.0,16.0
5787,0.0625,49.9,1.0,798.4,16.0
5788,0.0625,29.85,0.0,477.6,0.0
5789,0.0625,46.15,2.0,738.4,32.0
5790,0.0625,28.7,2.0,459.2,32.0
5791,0.0625,51.3,3.0,820.8,48.0
5792,0.0625,36.85,1.0,589.6,16.0
5793,0.0625,40.35,0.0,645.6,0.0
5794,0.0625,60.55,5.0,968.8,80.0
5795,0.0625,84.5,0.0,1352.0,0.0
5796,0.0625,50.15,2.0,802.4,32.0
5797,0.0625,43.45,0.0,695.2,0.0
5798,0.0625,47.15,0.0,754.4,0.0
5799,0.0625,136.6,5.0,2185.6,80.0
5800,0.0625,56.1,3.0,897.6,48.0
5801,0.0625,60.8,0.0,972.8,0.0
5802,0.0625,44.15,0.0,706.4,0.0
5803,0.0625,39.6,0.0,633.6,0.0
5804,0.0625,37.7,0.0,603.2,0.0
5805,0.0625,3.5,0.0,56.0,0.0
5806,0.0625,30.75,0.0,492.0,0.0
5807,0.0625,5.7,0.0,91.2,0.0
5808,0.0625,174.85,2.0,2797.6,32.0
5809,0.0625,109.85,1.0,1757.6,16.0
5810,0.0625,90.55,0.0,1448.8,0.0
5811,0.0625,79.3,1.0,1268.8,16.0
5812,0.0625,87.0,2.0,1392.0,32.0
5813,0.0625,211.35,0.0,3381.6,0.0
5814,0.0625,156.3,0.0,2500.8,0.0
5815,0.0625,170.6,0.0,2729.6,0.0
5816,0.0625,80.15,0.0,1282.4,0.0
5817,0.0625,61.55,2.0,984.8,32.0
5818,0.0625,92.45,3.0,1479.2,48.0
5819,0.0625,82.25,3.0,1316.0,48.0
5820,0.0625,53.55,0.0,856.8,0.0
5821,0.0625,65.75,0.0,1052.0,0.0
5822,0.0625,82.0,0.0,1312.0,0.0
5823,0.0625,146.95,6.0,2351.2,96.0
5824,0.0625,114.3,4.0,1828.8,64.0
5825,0.0625,96.3,0.0,1540.8,0.0
5826,0.0625,93.85,4.0,1501.6,64.0
5827,0.0625,46.35,1.0,741.6,16.0
5828,0.0625,65.0,4.0,1040.0,64.0
5829,0.0625,65.75,0.0,1052.0,0.0
5830,0.0625,29.8,0.0,476.8,0.0
5831,0.0625,75.8,3.0,1212.8,48.0
5832,0.0625,0.15,0.0,2.4,0.0
5836,0.0625,46.75,1.0,748.0,16.0
5837,0.0625,30.7,0.0,491.2,0.0
5838,0.0625,48.2,0.0,771.2,0.0
5839,0.0625,50.6,3.0,809.6,48.0
5840,0.0625,27.3,0.0,436.8,0.0
5841,0.0625,44.3,0.0,708.8,0.0
5842,0.0625,146.2,4.0,2339.2,64.0
5843,0.0625,56.3,0.0,900.8,0.0
5844,0.0625,47.1,0.0,753.6,0.0
5845,0.0625,129.1,3.0,2065.6,48.0
5846,0.0625,89.45,0.0,1431.2,0.0
5847,0.0625,72.55,4.0,1160.8,64.0
5848,0.0625,88.7,0.0,1419.2,0.0
5849,0.0625,79.05,2.0,1264.8,32.0
5850,0.0625,62.5,3.0,1000.0,48.0
5851,0.0625,41.35,0.0,661.6,0.0
5852,0.0625,30.35,0.0,485.6,0.0
5853,0.0625,28.8,0.0,460.8,0.0
5854,0.0625,68.15,5.0,1090.4,80.0
5855,0.0625,44.5,1.0,712.0,16.0
5856,0.0625,53.85,0.0,861.6,0.0
5857,0.0625,15.2,0.0,243.2,0.0
5858,0.0625,25.8,0.0,412.8,0.0
5859,0.0625,52.5,0.0,840.0,0.0
5860,0.0625,42.8,1.0,684.8,16.0
5861,0.0625,60.3,1.0,964.8,16.0
5862,0.0625,71.85,3.0,1149.6,48.0
5863,0.0625,7.95,0.0,127.2,0.0
5889,0.0625,5.6,0.0,89.6,0.0
5890,0.0625,34.1,0.0,545.6,0.0
5891,0.0625,76.1,3.0,1217.6,48.0
5892,0.0625,80.35,2.0,1285.6,32.0
5893,0.0625,61.35,1.0,981.6,16.0
5894,0.0625,53.4,2.0,854.4,32.0
5895,0.0625,36.05,0.0,576.8,0.0
5896,0.0625,34.6,0.0,553.6,0.0
5897,0.0625,59.05,3.0,944.8,48.0
5898,0.0625,75.9,4.0,1214.4,64.0
5899,0.0625,78.7,6.0,1259.2,96.0
5900,0.0625,66.2,0.0,1059.2,0.0
5901,0.0625,45.35,3.0,725.6,48.0
5902,0.0625,22.05,1.0,352.8,16.0
5903,0.0625,94.2,0.0,1507.2,0.0
5904,0.0625,86.3,2.0,1380.8,32.0
5905,0.0625,67.8,2.0,1084.8,32.0
5906,0.0625,51.4,0.0,822.4,0.0
5907,0.0625,59.95,0.0,959.2,0.0
5908,0.0625,135.9,5.0,2174.4,80.0
5909,0.0625,172.85,6.0,2765.6,96.0
5910,0.0625,71.4,0.0,1142.4,0.0
5911,0.0625,50.65,0.0,810.4,0.0
5912,0.0625,49.9,0.0,798.4,0.0
5913,0.0625,5.05,0.0,80.8,0.0
5914,0.0625,10.65,0.0,170.4,0.0
5915,0.0625,3.05,0.0,48.8,0.0
5916,0.0625,39.15,1.0,626.4,16.0
5917,0.0625,86.0,1.0,1376.0,16.0
5918,0.0625,106.85,1.0,1709.6,16.0
5919,0.0625,78.45,2.0,1255.2,32.0
5920,0.0625,129.85,1.0,2077.6,16.0
5921,0.0625,93.8,0.0,1500.8,0.0
5922,0.0625,183.05,9.0,2928.8,144.0
5923,0.0625,149.8,0.0,2396.8,0.0
5924,0.0625,158.5,2.0,2536.0,32.0
5925,0.0625,99.6,0.0,1593.6,0.0
5926,0.0625,68.55,2.0,1096.8,32.0
5927,0.0625,72.25,1.0,1156.0,16.0
5928,0.0625,82.3,1.0,1316.8,16.0
5929,0.0625,58.25,0.0,932.0,0.0
5930,0.0625,83.9,2.0,1342.4,32.0
5931,0.0625,97.65,3.0,1562.4,48.0
5932,0.0625,68.05,1.0,1088.8,16.0
5933,0.0625,68.45,1.0,1095.2,16.0
5934,0.0625,67.7,2.0,1083.2,32.0
5935,0.0625,60.4,2.0,966.4,32.0
5936,0.0625,72.85,2.0,1165.6,32.0
5937,0.0625,54.65,0.0,874.4,0.0
5938,0.0625,63.9,0.0,1022.4,0.0
5939,0.0625,49.8,1.0,796.8,16.0
5940,0.0625,40.4,3.0,646.4,48.0
5941,0.0625,54.9,1.0,878.4,16.0
5942,0.0625,30.25,1.0,484.0,16.0
5943,0.0625,3.7,3.0,59.2,48.0
5944,0.0625,11.15,0.0,178.4,0.0
5945,0.0625,37.6,1.0,601.6,16.0
5946,0.0625,30.0,2.0,480.0,32.0
5947,0.0625,50.85,1.0,813.6,16.0
5948,0.0625,65.55,0.0,1048.8,0.0
5949,0.0625,48.85,0.0,781.6,0.0
5950,0.0625,27.5,0.0,440.0,0.0
5951,0.0625,81.2,4.0,1299.2,64.0
5952,0.0625,55.0,2.0,880.0,32.0
5953,0.0625,64.05,1.0,1024.8,16.0
5954,0.0625,60.9,0.0,974.4,0.0
5955,0.0625,84.3,3.0,1348.8,48.0
5956,0.0625,97.95,0.0,1567.2,0.0
5957,0.0625,52.4,2.0,838.4,32.0
5958,0.0625,45.45,1.0,727.2,16.0
5959,0.0625,53.65,0.0,858.4,0.0
5960,0.0625,49.8,1.0,796.8,16.0
5961,0.0625,27.5,1.0,440.0,16.0
5962,0.0625,60.45,0.0,967.2,0.0
5963,0.0625,60.95,2.0,975.2,32.0
5964,0.0625,47.45,2.0,759.2,32.0
5965,0.0625,48.1,1.0,769.6,16.0
5966,0.0625,41.65,1.0,666.4,16.0
5967,0.0625,41.85,1.0,669.6,16.0
5968,0.0625,44.45,2.0,711.2,32.0
5969,0.0625,69.2,2.0,1107.2,32.0
5970,0.0625,58.95,2.0,943.2,32.0
5971,0.0625,81.85,3.0,1309.6,48.0
5972,0.0625,43.7,0.0,699.2,0.0
5973,0.0625,2.1,0.0,33.6,0.0
5981,0.0625,0.15,0.0,2.4,0.0
5997,0.0625,8.35,0.0,133.6,0.0
5998,0.0625,49.2,0.0,787.2,0.0
5999,0.0625,38.4,0.0,614.4,0.0
6000,0.0625,60.8,0.0,972.8,0.0
6001,0.0625,63.5,4.0,1016.0,64.0
6002,0.0625,74.5,1.0,1192.0,16.0
6003,0.0625,35.45,0.0,567.2,0.0
6004,0.0625,42.6,0.0,681.6,0.0
6005,0.0625,44.9,1.0,718.4,16.0
6006,0.0625,90.2,0.0,1443.2,0.0
6007,0.0625,174.95,5.0,2799.2,80.0
6008,0.0625,58.35,0.0,933.6,0.0
6009,0.0625,68.6,3.0,1097.6,48.0
6010,0.0625,35.3,1.0,564.8,16.0
6011,0.0625,53.25,3.0,852.0,48.0
6012,0.0625,98.55,3.0,1576.8,48.0
6013,0.0625,165.1,2.0,2641.6,32.0
6014,0.0625,92.95,2.0,1487.2,32.0
6015,0.0625,139.7,2.0,2235.2,32.0
6016,0.0625,134.9,3.0,2158.4,48.0
6017,0.0625,125.25,0.0,2004.0,0.0
6018,0.0625,109.9,0.0,1758.4,0.0
6019,0.0625,134.3,1.0,2148.8,16.0
6020,0.0625,64.2,0.0,1027.2,0.0
6021,0.0625,42.0,0.0,672.0,0.0
6022,0.0625,29.75,0.0,476.0,0.0
6023,0.0625,3.4,0.0,54.4,0.0
6024,0.0625,51.45,0.0,823.2,0.0
6025,0.0625,66.25,2.0,1060.0,32.0
6026,0.0625,82.5,1.0,1320.0,16.0
6027,0.0625,64.65,1.0,1034.4,16.0
6028,0.0625,81.05,1.0,1296.8,16.0
6029,0.0625,76.6,0.0,1225.6,0.0
6030,0.0625,130.2,0.0,2083.2,0.0
6031,0.0625,280.7,6.0,4491.2,96.0
6032,0.0625,103.95,0.0,1663.2,0.0
6033,0.0625,170.85,1.0,2733.6,16.0
6034,0.0625,183.0,2.0,2928.0,32.0
6035,0.0625,66.8,1.0,1068.8,16.0
6036,0.0625,80.4,0.0,1286.4,0.0
6037,0.0625,82.4,2.0,1318.4,32.0
6038,0.0625,64.7,3.0,1035.2,48.0
6039,0.0625,157.85,6.0,2525.6,96.0
6040,0.0625,94.95,0.0,1519.2,0.0
6041,0.0625,75.3,0.0,1204.8,0.0
6042,0.0625,53.6,1.0,857.6,16.0
6043,0.0625,65.5,3.0,1048.0,48.0
6044,0.0625,62.05,0.0,992.8,0.0
6045,0.0625,69.85,1.0,1117.6,16.0
6046,0.0625,54.4,2.0,870.4,32.0
6047,0.0625,55.35,2.0,885.6,32.0
6048,0.0625,91.4,0.0,1462.4,0.0
6049,0.0625,6.3,0.0,100.8,0.0
6050,0.0625,64.3,3.0,1028.8,48.0
6051,0.0625,2.05,0.0,32.8,0.0
6052,0.0625,6.85,0.0,109.6,0.0
6053,0.0625,45.65,0.0,730.4,0.0
6054,0.0625,26.45,0.0,423.2,0.0
6055,0.0625,42.35,1.0,677.6,16.0
6056,0.0625,44.4,2.0,710.4,32.0
6057,0.0625,40.85,0.0,653.6,0.0
6058,0.0625,84.05,0.0,1344.8,0.0
6059,0.0625,167.85,7.0,2685.6,112.0
6060,0.0625,40.7,3.0,651.2,48.0
6061,0.0625,62.1,5.0,993.6,80.0
6062,0.0625,53.95,3.0,863.2,48.0
6063,0.0625,50.3,0.0,804.8,0.0
6064,0.0625,68.95,0.0,1103.2,0.0
6065,0.0625,54.95,1.0,879.2,16.0
6066,0.0625,60.4,1.0,966.4,16.0
6067,0.0625,51.5,0.0,824.0,0.0
6068,0.0625,38.7,1.0,619.2,16.0
6069,0.0625,65.8,3.0,1052.8,48.0
6070,0.0625,38.15,0.0,610.4,0.0
6071,0.0625,59.4,1.0,950.4,16.0
6072,0.0625,45.25,1.0,724.0,16.0
6073,0.0625,44.5,1.0,712.0,16.0
6074,0.0625,50.6,3.0,809.6,48.0
6075,0.0625,66.65,1.0,1066.4,16.0
6076,0.0625,48.1,1.0,769.6,16.0
6077,0.0625,45.7,2.0,731.2,32.0
6078,0.0625,64.05,1.0,1024.8,16.0
6079,0.0625,57.55,1.0,920.8,16.0
6080,0.0625,79.9,3.0,1278.4,48.0
6081,0.0625,463.35,11.0,7413.6,176.0
6082,0.0625,39.1,9.0,625.6,144.0
6083,0.0625,0.5,0.0,8.0,0.0
6091,0.0625,0.15,0.0,2.4,0.0
6105,0.0625,4.25,0.0,68.0,0.0
6106,0.0625,26.2,1.0,419.2,16.0
6107,0.0625,33.65,0.0,538.4,0.0
6108,0.0625,48.35,2.0,773.6,32.0
6109,0.0625,57.85,0.0,925.6,0.0
6110,0.0625,69.15,0.0,1106.4,0.0
6111,0.0625,63.949999999999996,1.0,1023.1999999999999,16.0
6112,0.0625,69.5,3.0,1112.0,48.0
6113,0.0625,46.55,2.0,744.8,32.0
6114,0.0625,47.95,1.0,767.2,16.0
6115,0.0625,62.75,1.0,1004.0,16.0
6116,0.0625,86.6,2.0,1385.6,32.0
6117,0.0625,126.05,4.0,2016.8,64.0
6118,0.0625,44.95,0.0,719.2,0.0
6119,0.0625,43.4,2.0,694.4,32.0
6120,0.0625,39.75,1.0,636.0,16.0
6121,0.0625,81.0,8.0,1296.0,128.0
6122,0.0625,142.25,5.0,2276.0,80.0
6123,0.0625,190.4,3.0,3046.4,48.0
6124,0.0625,106.8,5.0,1708.8,80.0
6125,0.0625,125.4,0.0,2006.4,0.0
6126,0.0625,158.65,0.0,2538.4,0.0
6127,0.0625,112.65,0.0,1802.4,0.0
6128,0.0625,85.35,2.0,1365.6,32.0
6129,0.0625,124.75,3.0,1996.0,48.0
6130,0.0625,71.8,0.0,1148.8,0.0
6131,0.0625,35.95,0.0,575.2,0.0
6132,0.0625,44.1,1.0,705.6,16.0
6133,0.0625,56.5,1.0,904.0,16.0
6134,0.0625,67.3,2.0,1076.8,32.0
6135,0.0625,58.5,1.0,936.0,16.0
6136,0.0625,70.95,1.0,1135.2,16.0
6137,0.0625,82.0,1.0,1312.0,16.0
6138,0.0625,99.2,3.0,1587.2,48.0
6139,0.0625,102.75,2.0,1644.0,32.0
6140,0.0625,134.2,9.0,2147.2,144.0
6141,0.0625,175.8,5.0,2812.8,80.0
6142,0.0625,142.25,0.0,2276.0,0.0
6143,0.0625,222.55,1.0,3560.8,16.0
6144,0.0625,142.25,1.0,2276.0,16.0
6145,0.0625,82.8,6.0,1324.8,96.0
6146,0.0625,97.2,5.0,1555.2,80.0
6147,0.0625,134.15,2.0,2146.4,32.0
6148,0.0625,64.1,0.0,1025.6,0.0
6149,0.0625,89.1,1.0,1425.6,16.0
6150,0.0625,90.55,2.0,1448.8,32.0
6151,0.0625,53.1,2.0,849.6,32.0
6152,0.0625,47.85,0.0,765.6,0.0
6153,0.0625,54.75,2.0,876.0,32.0
6154,0.0625,65.7,0.0,1051.2,0.0
6155,0.0625,89.95,6.0,1439.2,96.0
6156,0.0625,72.3,1.0,1156.8,16.0
6157,0.0625,110.75,3.0,1772.0,48.0
6158,0.0625,52.6,0.0,841.6,0.0
6159,0.0625,1.6,0.0,25.6,0.0
6160,0.0625,3.15,0.0,50.4,0.0
6161,0.0625,1.1,0.0,17.6,0.0
6162,0.0625,21.15,0.0,338.4,0.0
6163,0.0625,29.9,3.0,478.4,48.0
6164,0.0625,33.8,2.0,540.8,32.0
6165,0.0625,11.65,0.0,186.4,0.0
6166,0.0625,54.55,4.0,872.8,64.0
6167,0.0625,85.75,3.0,1372.0,48.0
6168,0.0625,88.6,3.0,1417.6,48.0
6169,0.0625,41.25,0.0,660.0,0.0
6170,0.0625,53.05,4.0,848.8,64.0
6171,0.0625,74.8,2.0,1196.8,32.0
6172,0.0625,49.9,1.0,798.4,16.0
6173,0.0625,40.85,0.0,653.6,0.0
6174,0.0625,35.35,1.0,565.6,16.0
6175,0.0625,47.65,1.0,762.4,16.0
6176,0.0625,45.9,0.0,734.4,0.0
6177,0.0625,53.5,1.0,856.0,16.0
6178,0.0625,62.65,2.0,1002.4,32.0
6179,0.0625,36.0,4.0,576.0,64.0
6180,0.0625,41.4,2.0,662.4,32.0
6181,0.0625,45.85,0.0,733.6,0.0
6182,0.0625,53.45,1.0,855.2,16.0
6183,0.0625,58.9,1.0,942.4,16.0
6184,0.0625,89.0,3.0,1424.0,48.0
6185,0.0625,68.1,1.0,1089.6,16.0
6186,0.0625,81.05,1.0,1296.8,16.0
6187,0.0625,71.2,0.0,1139.2,0.0
6188,0.0625,128.0,3.0,2048.0,48.0
6189,0.0625,156.25,6.0,2500.0,96.0
6190,0.0625,88.45,1.0,1415.2,16.0
6191,0.0625,45.95,0.0,735.2,0.0
6192,0.0625,1.0,0.0,16.0,0.0
6195,0.0625,0.3,0.0,4.8,0.0
6198,0.0625,0.15,0.0,2.4,0.0
6213,0.0625,9.1,0.0,145.6,0.0
6214,0.0625,92.5,3.0,1480.0,48.0
6215,0.0625,44.25,0.0,708.0,0.0
6216,0.0625,44.75,0.0,716.0,0.0
6217,0.0625,33.3,1.0,532.8,16.0
6218,0.0625,55.35,0.0,885.6,0.0
6219,0.0625,53.65,2.0,858.4,32.0
6220,0.0625,44.3,0.0,708.8,0.0
6221,0.0625,51.8,1.0,828.8,16.0
6222,0.0625,42.1,0.0,673.6,0.0
6223,0.0625,58.9,1.0,942.4,16.0
6224,0.0625,73.25,2.0,1172.0,32.0
6225,0.0625,97.45,1.0,1559.2,16.0
6226,0.0625,136.25,0.0,2180.0,0.0
